RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTEntityDecisiveRule,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
21,Verkiezingen Europarlement 2019,Elections Europarliament 2019,https://maps.amsterdam.nl/open_geodata/?k=282,https://maps.amsterdam.nl/europarlement2019,EP19,PointDS,ObjectDS,Atlas Verkiezingen,"In deze Atlas Verkiezingen zijn de kaarten met uitslagen per stemlocaties van verschillende verkiezingen samengevoegd.

De cirkelgroottes zijn tussen de verkiezingen onderling vergelijkbaar.
Dat betekent dat eenzelfde cirkelgrootte bij elke verkiezing hetzelfde aantal of dezelfde verhouding voorstelt. 
De cirkelgroottes tussen Amsterdam en Zaanstad zijn verschillend, omdat de gebiedsgrootte verschillend is er er verder op Zaanstad is ingezoomd.
Voor de berekening van de cirkelgrootte van aantallen is een lineaire schaal gebruikt. Hierdoor worden verschillen tussen weinig en veel stemmen wat uitvergroot. 
Voor de leesbaarheid van de taartpunt-grafiekjes is een vierkantswortel schaal gebruikt, die de verschillen wat middelen.

De kaarten zijn individueel te bekijken op:
2024 - Europees Parlement
2023 - Tweede Kamer
2023 - Provinciale Staten
2022 - Gemeenteraad
2021 - Tweede Kamer
2019 - Europees Parlement
2019 - Provinciale Staten
2018 - Gemeenteraad
2017 - Tweede Kamer

Zie ook de Atlas Verkiezingen Zaanstad",https://maps.amsterdam.nl/atlas_verkiezingen,PointDS,ObjectDS,"Geometry: The layer consists entirely of point features and the description says results are shown per stemlocaties with circles, indicating mapped voting locations rather than areas or lines. | Entity: Point features are individual voting locations/stemlocaties (named places/facilities) with election results as attributes. Although many numeric vote and percentage fields exist, the layer primarily maps discrete polling places, not the numeric magnitudes themselves. Point Q4 -> ObjectDS.","The layer consists entirely of point features and the description says results are shown per stemlocaties with circles, indicating mapped voting locations rather than areas or lines.","Point features are individual voting locations/stemlocaties (named places/facilities) with election results as attributes. Although many numeric vote and percentage fields exist, the layer primarily maps discrete polling places, not the numeric magnitudes themselves. Point Q4 -> ObjectDS.","PointDS branch, Q4 A (distinct real-world place/facility) -> ObjectDS",,0.975,0.99,0.96,V3_GPT_5.5
22,Eikenprocessierups (nesten),Oak processionary caterpillar (nesting),https://maps.amsterdam.nl/open_geodata/?k=67,https://maps.amsterdam.nl/eikenprocessierups,EPR_NESTEN,PointDS,ObjectDS,Eikenprocessierups,"Deze kaart toont op welke plekken in de stad nesten van de eikenprocessierups zijn aangetroffen. De kaart is real-time verbonden met het registratiesysteem waarin doorlopend mutaties plaatsvinden. Als een nest is verwijderd, dan wordt dat ook aangegeven. Naarmate het overlastseizoen vordert, zullen steeds meer aangetroffen en verwijderde nesten zichtbaar zijn. Aan het begin van het seizoen zijn nog niet alle eikenbomen gecontroleerd. 

De urgentie wordt bepaald aan de hand van de grootte van het nest, het aantal nesten per boom en het aantal aangetaste bomen:


Urgent

Formaat nest: Tennisbalformaat (< 10 cm) of voetbalformaat (> 10 cm)
Aantal nesten:> 5 tennisbalformaat of ≥ 1 voetbalformaat
Aantal aangetaste bomen per 10 bomen:>5 tennisbalformaat of ≥ 1 voetbalformaat


Standaard

Formaat nest: Tennisbalformaat
Aantal nesten: 2 t/m 5
Aantal aangetaste bomen per 10 bomen: 2 t/m 5
Maximaal: 2 t/m 5 nesten per individuele boom zonder nest in omliggende bomen.


Laag

Formaat nest: Tennisbalformaat
Aantal nesten: 1
Aantal aangetaste bomen per 10 bomen: 1
Maximaal: 1 tennisbal per individuele boom


Niet te bestrijden

Er zijn wel nesten geregistreerd, maar deze kunnen niet worden bereikt met een klimploeg of hoogwerker.


Gemeld

Er is een melding ontvangen over een nest. Deze moet nog worden geregistreerd.


Deels bestreden

Een deel van de boom is schoongemaakt (bijv. de stam), maar de rest volgt later.


Bestreden

Nesten zijn verwijderd.

De haren van de rupsen kunnen gezondheidsklachten opleveren. De rupsen leven in bolle spinselnestjes. Deze zijn gebonden aan eikenbomen en vaak maar moeilijk vindbaar hoger in de boom, maar soms zijn ze groter en met rupsen te zien op de stammen van de eiken.

U kunt aan een boom zien of een rupsennest bekend is bij de gemeente. In dat geval is er een stuk rood-wit lint aan gehangen. Heeft u een rupsnest gezien in een boom zonder lint?
En weet u zeker dat het een eikenprocesierupsnest is en niet de rupsen van de spinselmot zijn? 
Geef dan de locatie van het nest door aan de gemeente via 14020 of via meldingen.amsterdam.nl of via www.amsterdam.nl/eikenprocessierups.

Meer informatie vindt u op www.amsterdam.nl/eikenprocessierups",https://maps.amsterdam.nl/eikenprocessierups,PointDS,EventDS,"Geometry: The layer shows reported nest locations on trees, and all features are points with no area or boundary structure. | Entity: The layer shows oak processionary caterpillar nests with real-time updates as nests are found, removed, or otherwise change status over time. The decisive rule is the PointDS Q4/D branch for things that happened or occurred at that location, which overrides the object-like interpretation of individual nests.","The layer shows reported nest locations on trees, and all features are points with no area or boundary structure.","The layer shows oak processionary caterpillar nests with real-time updates as nests are found, removed, or otherwise change status over time. The decisive rule is the PointDS Q4/D branch for things that happened or occurred at that location, which overrides the object-like interpretation of individual nests.",Point branch Q4-D: event/occurrence over time -> EventDS,,0.965,0.99,0.94,V3_GPT_5.5
23,Fietstaxi - gebieden,Pedicabs - areas,https://maps.amsterdam.nl/open_geodata/?k=140,https://maps.amsterdam.nl/fietstaxi,FIETSTAXI,PlainVectorRegion,PatchDS,,,,PlainVectorRegion,PatchDS,"Geometry: This is an area layer of pedicab zones, but the polygons do not form a complete partition of Amsterdam and have low shared boundaries and fill ratios, so it fits PlainVectorRegion rather than a tessellation. | Entity: The layer shows pedicab restriction/ अनुमति areas with rules like allowed/forbidden times and standplaats-only zones, so the polygons are selected bounded zones where regulations apply rather than objects or reporting units. Decisive rule: PlainVectorRegion -> Q9 PatchDS (restriction/policy area).","This is an area layer of pedicab zones, but the polygons do not form a complete partition of Amsterdam and have low shared boundaries and fill ratios, so it fits PlainVectorRegion rather than a tessellation.","The layer shows pedicab restriction/ अनुमति areas with rules like allowed/forbidden times and standplaats-only zones, so the polygons are selected bounded zones where regulations apply rather than objects or reporting units. Decisive rule: PlainVectorRegion -> Q9 PatchDS (restriction/policy area).",Region Q9 PatchDS,,0.96,0.94,0.98,V3_GPT_5.5
24,Fietstaxi - standplaatsen,Pedicabs - pitches,https://maps.amsterdam.nl/open_geodata/?k=141,https://maps.amsterdam.nl/fietstaxi,FIETSTAXI_STANDPLAATSEN,PointDS,ObjectDS,,,,PointDS,ObjectDS,"Geometry: The layer is for pedicab pitches/standplaatsen, and the dataset contains only Point geometries, indicating point locations rather than lines or areas. | Entity: Point features represent pedicab and horse-carriage stand locations, i.e. discrete real-world places/facilities, not measurements or events. The point branch Q4 leads to ObjectDS; numeric/value-like keywords are only weak evidence and do not make this an AmountDS layer.","The layer is for pedicab pitches/standplaatsen, and the dataset contains only Point geometries, indicating point locations rather than lines or areas.","Point features represent pedicab and horse-carriage stand locations, i.e. discrete real-world places/facilities, not measurements or events. The point branch Q4 leads to ObjectDS; numeric/value-like keywords are only weak evidence and do not make this an AmountDS layer.","PointDS branch, Q4 A -> ObjectDS",,0.965,0.99,0.94,V3_GPT_5.5
25,Niet-woonfuncties (Functiekaart),Non-residential functions (Function Map),https://maps.amsterdam.nl/open_geodata/?k=49,https://maps.amsterdam.nl/functiekaart,FUNCTIEKAART,PointDS,ObjectDS,Niet-woonfuncties (Functiekaart),"Update: BAG-dataset 19 januari 2026.
Er zijn geen historische Functiekaarten beschikbaar.


De Functiekaart is gebaseerd op het Gebruiksdoel, de WOZ-objectsoort en de gebruiksoppervlaktes in de dataset van de BAG-verblijfsobjecten.
De Functiekaart laat alleen de niet-woonfuncties zien. De Functiemix geeft de combinatie met de woonfuncties weer.

De Functiekaart is geen officiële basisregistratie en is bedoeld voor planologische analyses en niet voor handhavings- of toetsingsdoeleinden. 

De kaart heeft `eigen` Functies die afgeleid zijn van het BAG-gebruiksdoel en de WOZ-objectsoort. In de meeste gevallen komen het Gebruiksdoel en de Objectsoort met elkaar overeen, maar het komt ook regelmatig voor dat ze elkaar tegenspreken. Ook kunnen er meerdere gebruiksdoelen en/of meerdere objectsoorten bij een verblijfsobject (hoofdadres) zijn geregistreerd. In veel van die gevallen is via panoramabeelden bekeken welke functie het betreft. 


Terugmeldingen zijn zeer welkom

Bij aanklikken van een locatie op de kaart verschijnt informatie over de Functie. Als een Functie volgens u niet klopt, kunt u dit terugmelden via een formulier.


Uitgezonderde functies

Woonzorg-complexen zoals verzorgings-, verpleeg- en opvanghuizen zijn aangemerkt als woonfunctie en niet als voorziening en staan daarom niet op deze Functiekaart van niet-woonfuncties. Dit geldt ook voor gemeenschappelijke (bijeenkomst)ruimtes, of een atelier van bewoner(s) in bv. een appartementencomplex.
Adressen met parkeer- en transportfuncties (b.v. garages en metrostation-ingangen, vaak ondergrondse gebouwen voor opslag van auto`s of doorstroming van mensen), maar ook andere onbemensde functies zijn lastig als wonen, werken of voorziening te kwalificeren en zijn daarom achterwege gelaten.

Wat komt nog meer niet in de Functiekaart?


Adressen met Status = Verbouwing of Buiten gebruik of Gevormd. De Status moet dus zijn In gebruik (wel of niet ingemeten).

WOZ-objectsoort bevat `in aanbouw` of `bouwterrein`.

Gebruiksoppervlaktes kleiner dan 10m2.

Gebruiksoppervlaktes kleiner dan 100m2 bij Gebruiksdoel = overige gebruiksfuncties en Objectsoort = leeg of opstal of Opslag/magazijn.

Gebruiksoppervlaktes kleiner dan 100m2 bij Gebruiksdoel = industriefuncties en Objectsoort = Opslag/magazijn.

Een paar duizend adressen die onduidelijk waren, zijn handmatig gecheckt op de panoramabeelden en via Google en op die manier is er een Functie toegekend.
Tip: Activeer de onderste knop van de knoppenbalk rechts van de kaart en klik dan op een pand. Alle adressen in dat pand verschijnen, met ook het meest recente Gebruiksdoel en de WOZ-objectsoort en de Functie zoals op deze kaart.",https://maps.amsterdam.nl/functiekaart,PointDS,ObjectDS,"Geometry: The layer represents non-residential functions assigned to individual BAG addresses, and the dataset contains only Point geometries for tens of thousands of address features. | Entity: The layer maps identifiable non-residential address/object locations with function labels (BAG-derived facilities and buildings), not measurements or zones. The numeric fields are attributes of those objects, so the PointDS branch resolves to ObjectDS.","The layer represents non-residential functions assigned to individual BAG addresses, and the dataset contains only Point geometries for tens of thousands of address features.","The layer maps identifiable non-residential address/object locations with function labels (BAG-derived facilities and buildings), not measurements or zones. The numeric fields are attributes of those objects, so the PointDS branch resolves to ObjectDS.",PointDS Q4 A -> ObjectDS,,0.975,0.99,0.96,V3_GPT_5.5
26,Functiemix,Function mix,https://maps.amsterdam.nl/open_geodata/?k=310,https://maps.amsterdam.nl/functiemix,FUNCTIEMIX,PlainVectorRegion,PatchDS;AmountDS,Functiemix,"Update: BAG-dataset 12 juli 2022


De Functiemix is gebaseerd op de Functiekaart.
De functies in de Functiekaart zijn gecategoriseerd als Voorzieningen of Werken. Onduidelijke en Onbemensde functies doen niet mee. De BAG-woonverblijfsobjecten zijn toegevoegd als Wonen.
Per blokstraat zijn de gebruiksoppervlaktes per categorie bij elkaar opgeteld, waarna de percentages zijn berekend.

Als meer dan 70% van de gebruiksoppervlakte in een blokstraat bestaat uit Wonen, dan is dit op de kaart aangegeven in de Wonen-kleur. Hetzelfde geldt voor 70% Voorzieningen en 70% Werken.

Voor een mix van twee functies geldt dat er minder dan 15% van de derde functie aanwezig is een blokstraat. Bijvoorbeeld: Wonen-Voorzieningen geldt als er voor geen van beide functies meer dan 70% is en er minder dan 15% Werken is.

Het restant is dan de mix van de 3 functies Wonen-Voorzieningen-Werken: geen van deze heeft meer dan 70% en ook niet minder dan 15%.


Wonen boven voorzieningen en werken

Er wordt regelmatig gewoond boven voorzieningen en (kleinere) werkfuncties. De oppervlakte voor Wonen overheerst daardoor de oppervlaktes voor Voorzieningen en Werken. De mix van functies komt daardoor niet goed uit de (kaart)verf: veel blokstraten bevatten meer dan 70% wonen, terwijl een paar voorzieningen of bedrijven al een behoorlijke andere beleving geven in een straat.
Daarom is de oppervlakte voor Wonen met 50% verminderd alvorens de percentages zijn berekend. Hierdoor wordt meer de op straat ervaren functiemix weergegeven.
De getoonde gebruiksoppervlakte voor Wonen in het infovenstertje bij aanklikken, is dus 50% van de werkelijke oppervlakte.

Als de oppervlakte in de BAG = 1, dan is de oppervlakte onbekend. In die gevallen is 50m2 toegekend, om de functie niet geheel te verliezen. 


Wat is een blokstraat?

Een bouwblok bestaat meestal uit 4 straatzijden, die qua functies veel kunnen verschillen. Een bouwblok heeft een bouwblokcode en een straat heeft een straatnaam. De combinatie daarvan geeft dan 4 Bouwblokstraatnamen.

Bekijk hier de Functiekaart.",https://maps.amsterdam.nl/functiemix,PlainVectorRegion,CoverageDS,"Geometry: The layer maps block-street functional mix polygons, but they do not form a complete areal partition of Amsterdam. Topology hints show low shared-boundary and fill ratios, supporting isolated region polygons rather than a tessellation. | Entity: The layer maps block-street areas by functional composition (Wonen/Voorzieningen/Werken) as categorical thematic classes, effectively a full-area land-use/function coverage rather than objects or pure amounts. The percentages are attributes used to assign the category, not the main phenomenon. Decisive rule: PlainVectorRegion -> Q5 full-area thematic classification -> CoverageDS.","The layer maps block-street functional mix polygons, but they do not form a complete areal partition of Amsterdam. Topology hints show low shared-boundary and fill ratios, supporting isolated region polygons rather than a tessellation.","The layer maps block-street areas by functional composition (Wonen/Voorzieningen/Werken) as categorical thematic classes, effectively a full-area land-use/function coverage rather than objects or pure amounts. The percentages are attributes used to assign the category, not the main phenomenon. Decisive rule: PlainVectorRegion -> Q5 full-area thematic classification -> CoverageDS.",Region Q5 CoverageDS,,0.955,0.96,0.95,V3_GPT_5.5
27,Wijken,Neighborhoods,https://maps.amsterdam.nl/open_geodata/?k=200,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTCOMBINATIES,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer is neighborhoods/area units made of 99 polygons with strong shared boundaries and no overlap, indicating a near-complete partition of the city area. | Entity: Neighborhoods/buurten/wijken/stadsdelen are administrative and reporting units, so the polygons represent aggregation units rather than objects or thematic coverage. The area field is just an attribute, not the main mapped phenomenon.","The layer is neighborhoods/area units made of 99 polygons with strong shared boundaries and no overlap, indicating a near-complete partition of the city area.","Neighborhoods/buurten/wijken/stadsdelen are administrative and reporting units, so the polygons represent aggregation units rather than objects or thematic coverage. The area field is just an attribute, not the main mapped phenomenon.",VectorTessellation -> LatticeDS for reporting/statistical/administrative units,,0.985,0.99,0.98,V3_GPT_5.5
28,Wijken excl.water,Neighborhoods excl.water,https://maps.amsterdam.nl/open_geodata/?k=201,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTCOMBINATIES_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam neighborhoods/areas, which are region polygons intended to cover the study area. The topology hints show many adjacent polygons, substantial shared boundaries, and no overlap, consistent with a tessellation. | Entity: These polygons are Amsterdam neighborhood/district reporting units ('buurten', 'wijken', 'stadsdelen') used for area division and aggregation, not thematic coverage or object patches. The numeric area field is just an attribute, so the VectorTessellation branch resolves to LatticeDS.","The layer represents Amsterdam neighborhoods/areas, which are region polygons intended to cover the study area. The topology hints show many adjacent polygons, substantial shared boundaries, and no overlap, consistent with a tessellation.","These polygons are Amsterdam neighborhood/district reporting units ('buurten', 'wijken', 'stadsdelen') used for area division and aggregation, not thematic coverage or object patches. The numeric area field is just an attribute, so the VectorTessellation branch resolves to LatticeDS.",VectorTessellation -> LatticeDS for administrative/statistical reporting units,,0.99,0.99,0.99,V3_GPT_5.5
29,Buurten,Neighborhoods,https://maps.amsterdam.nl/open_geodata/?k=198,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTEN,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam neighborhoods/buurt polygons that partition the city area, with strong adjacency and shared boundaries indicating a tessellated regional layer. | Entity: The layer is about Amsterdam neighborhoods/districts (Buurten, Wijken, Stadsdelen), which are administrative/statistical reporting units. The numeric area field is just an attribute of those units, not the main mapped phenomenon. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.","The layer represents Amsterdam neighborhoods/buurt polygons that partition the city area, with strong adjacency and shared boundaries indicating a tessellated regional layer.","The layer is about Amsterdam neighborhoods/districts (Buurten, Wijken, Stadsdelen), which are administrative/statistical reporting units. The numeric area field is just an attribute of those units, not the main mapped phenomenon. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.",VectorTessellation -> LatticeDS (reporting/statistical/administrative units),,0.985,0.99,0.98,V3_GPT_5.5
30,Buurten excl.water,Neighborhoods excl.water,https://maps.amsterdam.nl/open_geodata/?k=199,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTEN_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer is a set of neighborhood area polygons that form an administrative partition of Amsterdam, with strong shared-boundary topology and no overlaps, which fits a vector tessellation. | Entity: The layer is a tessellated set of Amsterdam neighborhoods/wijken/buurten and stadsdelen used as administrative/reporting units, with codes and area as attributes. This fits LatticeDS rather than PatchDS or AmountDS.","The layer is a set of neighborhood area polygons that form an administrative partition of Amsterdam, with strong shared-boundary topology and no overlaps, which fits a vector tessellation.","The layer is a tessellated set of Amsterdam neighborhoods/wijken/buurten and stadsdelen used as administrative/reporting units, with codes and area as attributes. This fits LatticeDS rather than PatchDS or AmountDS.",VectorTessellation -> LatticeDS for reporting/statistical/administrative units,,0.985,0.99,0.98,V3_GPT_5.5
31,Stadsdelen,City districts,https://maps.amsterdam.nl/open_geodata/?k=202,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_STADSDELEN,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: This layer represents city districts, which are area partitions. The polygons have strong adjacency and shared boundaries with no overlap, matching a tessellated regional layer. | Entity: The layer represents Amsterdam administrative districts/city districts (stadsdelen, wijken, buurten), which are reporting/aggregation units. The numeric area field is only an attribute, not the main mapped phenomenon.","This layer represents city districts, which are area partitions. The polygons have strong adjacency and shared boundaries with no overlap, matching a tessellated regional layer.","The layer represents Amsterdam administrative districts/city districts (stadsdelen, wijken, buurten), which are reporting/aggregation units. The numeric area field is only an attribute, not the main mapped phenomenon.",VectorTessellation -> Q4 reporting/statistical/administrative units -> LatticeDS,,0.985,0.98,0.99,V3_GPT_5.5
32,Stadsdelen excl.water,City districts excl.water,https://maps.amsterdam.nl/open_geodata/?k=203,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_STADSDELEN_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam city districts, which are administrative regions meant to partition the city area. The polygon topology also shows multiple adjacent polygons with no overlap, consistent with a tessellated regional layer. | Entity: The layer maps Amsterdam city districts/neighbourhood administrative units (stadsdelen, wijken, gebieden, buurten), which are reporting/aggregation units. The numeric area field is just an attribute, not the main phenomenon.","The layer represents Amsterdam city districts, which are administrative regions meant to partition the city area. The polygon topology also shows multiple adjacent polygons with no overlap, consistent with a tessellated regional layer.","The layer maps Amsterdam city districts/neighbourhood administrative units (stadsdelen, wijken, gebieden, buurten), which are reporting/aggregation units. The numeric area field is just an attribute, not the main phenomenon.",VectorTessellation -> Q4 reporting/statistical/administrative units -> LatticeDS,,0.97,0.95,0.99,V3_GPT_5.5
33,22 Gebieden,22 Areas,https://maps.amsterdam.nl/open_geodata/?k=204,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN22,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam areas/districts/neighborhoods, which are intended as a complete regional partition. Polygon topology also shows strong adjacency and shared boundaries with no overlap, supporting a tessellation. | Entity: The layer is an administrative/area division map of buurten, wijken, gebieden, and stadsdelen, so the polygons are reporting or aggregation units rather than objects or patches. The numeric area field is just an attribute, not the mapped phenomenon.","The layer represents Amsterdam areas/districts/neighborhoods, which are intended as a complete regional partition. Polygon topology also shows strong adjacency and shared boundaries with no overlap, supporting a tessellation.","The layer is an administrative/area division map of buurten, wijken, gebieden, and stadsdelen, so the polygons are reporting or aggregation units rather than objects or patches. The numeric area field is just an attribute, not the mapped phenomenon.",Region Q4 LatticeDS (administrative/statistical reporting units),,0.98,0.98,0.98,V3_GPT_5.5
34,22 Gebieden excl.water,22 Areas excluding water,https://maps.amsterdam.nl/open_geodata/?k=205,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN22_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam area units (districts/neighborhoods/areas), which are intended to partition the city. Polygon topology also shows many adjacent polygons with shared boundaries and no overlap, supporting a tessellation. | Entity: The layer represents Amsterdam administrative/reporting areas (buurten, wijken, gebieden, stadsdelen) rather than the numeric area values. For VectorTessellation, the decisive rule is LatticeDS for reporting/statistical/administrative units.","The layer represents Amsterdam area units (districts/neighborhoods/areas), which are intended to partition the city. Polygon topology also shows many adjacent polygons with shared boundaries and no overlap, supporting a tessellation.","The layer represents Amsterdam administrative/reporting areas (buurten, wijken, gebieden, stadsdelen) rather than the numeric area values. For VectorTessellation, the decisive rule is LatticeDS for reporting/statistical/administrative units.",VectorTessellation -> Q4 reporting/statistical/administrative units -> LatticeDS,,0.98,0.98,0.98,V3_GPT_5.5
35,25 Praktijkgebieden,25 Practice areas,https://maps.amsterdam.nl/open_geodata/?k=268,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN25,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer contains polygonal area units for Amsterdam practice areas/buurten/wijken/gebieden, and topology hints show many adjacent polygons with high shared boundaries and no overlap, indicating a near-complete regional partition. | Entity: The layer is a set of Amsterdam administrative/reporting areas (buurten, wijken, stadsdelen, gebieden) with names and area attributes, so the polygons primarily represent aggregation units rather than thematic coverage or patches. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.","The layer contains polygonal area units for Amsterdam practice areas/buurten/wijken/gebieden, and topology hints show many adjacent polygons with high shared boundaries and no overlap, indicating a near-complete regional partition.","The layer is a set of Amsterdam administrative/reporting areas (buurten, wijken, stadsdelen, gebieden) with names and area attributes, so the polygons primarily represent aggregation units rather than thematic coverage or patches. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.",VectorTessellation -> Q4 LatticeDS,,0.98,0.98,0.98,V3_GPT_5.5
36,25 Praktijkgebieden excl.water,25 Practice areas excluding water,https://maps.amsterdam.nl/open_geodata/?k=269,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN25_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam practice areas/neighborhood-like regions that partition the city area, with many adjacent polygons and shared boundaries. Topology hints strongly support a tessellated regional layer rather than isolated regions. | Entity: The layer is a tessellation of Amsterdam administrative/reporting areas (buurten, wijken, stadsdelen, gebieden) with names and area values, so the polygons primarily represent aggregation units rather than objects or patches. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.","The layer represents Amsterdam practice areas/neighborhood-like regions that partition the city area, with many adjacent polygons and shared boundaries. Topology hints strongly support a tessellated regional layer rather than isolated regions.","The layer is a tessellation of Amsterdam administrative/reporting areas (buurten, wijken, stadsdelen, gebieden) with names and area values, so the polygons primarily represent aggregation units rather than objects or patches. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.","VectorTessellation branch, Q4 LatticeDS (reporting/statistical/administrative units)",,0.98,0.98,0.98,V3_GPT_5.5
