RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTEntityDecisiveRule,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
32,Stadsdelen excl.water,City districts excl.water,https://maps.amsterdam.nl/open_geodata/?k=203,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_STADSDELEN_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents Amsterdam's city districts ('Stadsdelen'), which form an exhaustive administrative partition of the city, meeting the definition of a VectorTessellation. | Entity: The dataset represents city districts (stadsdelen), which are formal administrative and statistical units used for reporting and area management in Amsterdam. The hierarchy described (Buurten, Wijken, Gebieden, Stadsdelen) confirms this as a structured administrative partition.","The dataset represents Amsterdam's city districts ('Stadsdelen'), which form an exhaustive administrative partition of the city, meeting the definition of a VectorTessellation.","The dataset represents city districts (stadsdelen), which are formal administrative and statistical units used for reporting and area management in Amsterdam. The hierarchy described (Buurten, Wijken, Gebieden, Stadsdelen) confirms this as a structured administrative partition.",Region Q4 LatticeDS,,0.975,0.95,1.0,V3_evidence_based_gemini
33,22 Gebieden,22 Areas,https://maps.amsterdam.nl/open_geodata/?k=204,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN22,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents an administrative partition of Amsterdam into areas (Gebieden), forming a complete non-overlapping tessellation of the city. The high shared boundary ratio and topological hints confirm this as a vector tessellation. | Entity: The map layer displays Amsterdam administrative areas, including 'Buurten', 'Wijken', and 'Gebieden'. These are standard reporting and administrative statistical units, making the layer a classic example of a LatticeDS dataset.","The dataset represents an administrative partition of Amsterdam into areas (Gebieden), forming a complete non-overlapping tessellation of the city. The high shared boundary ratio and topological hints confirm this as a vector tessellation.","The map layer displays Amsterdam administrative areas, including 'Buurten', 'Wijken', and 'Gebieden'. These are standard reporting and administrative statistical units, making the layer a classic example of a LatticeDS dataset.",Region Q4 LatticeDS,,1.0,1.0,1.0,V3_evidence_based_gemini
34,22 Gebieden excl.water,22 Areas excluding water,https://maps.amsterdam.nl/open_geodata/?k=205,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN22_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents administrative areas (Gebieden) of Amsterdam, forming a clear partition of the city. The polygon topology hints and the nature of the data (administrative divisions) confirm it is a tessellation. | Entity: The dataset represents administrative and spatial subdivisions of Amsterdam (stadsdelen, wijken, buurten), which function as reporting and statistical units for the city. This aligns with the LatticeDS entity definition.","The dataset represents administrative areas (Gebieden) of Amsterdam, forming a clear partition of the city. The polygon topology hints and the nature of the data (administrative divisions) confirm it is a tessellation.","The dataset represents administrative and spatial subdivisions of Amsterdam (stadsdelen, wijken, buurten), which function as reporting and statistical units for the city. This aligns with the LatticeDS entity definition.",Region Q4 LatticeDS,,1.0,1.0,1.0,V3_evidence_based_gemini
35,25 Praktijkgebieden,25 Practice areas,https://maps.amsterdam.nl/open_geodata/?k=268,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN25,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents administrative 'Practice areas' (Gebieden) in Amsterdam. These regions form a complete partition of the study area, and the topology hints (high shared_boundary_ratio, no overlaps) strongly support a tessellation structure. | Entity: The layer represents administrative and statistical sub-areas of Amsterdam (buurten, wijken, stadsdelen), which are standard examples of reporting units.","The dataset represents administrative 'Practice areas' (Gebieden) in Amsterdam. These regions form a complete partition of the study area, and the topology hints (high shared_boundary_ratio, no overlaps) strongly support a tessellation structure.","The layer represents administrative and statistical sub-areas of Amsterdam (buurten, wijken, stadsdelen), which are standard examples of reporting units.",Region Q4 LatticeDS,,1.0,1.0,1.0,V3_evidence_based_gemini
36,25 Praktijkgebieden excl.water,25 Practice areas excluding water,https://maps.amsterdam.nl/open_geodata/?k=269,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN25_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents administrative 'Practice areas' (Gebieden) in Amsterdam. These are part of a hierarchical system of geographic partitions (Buurten, Wijken, Gebieden, Stadsdelen), which inherently form a complete tessellation of the city area. | Entity: The dataset represents administrative and spatial subdivisions (practice areas, districts, neighborhoods) of Amsterdam, which are classic examples of reporting and administrative units used for spatial indexing and data aggregation.","The dataset represents administrative 'Practice areas' (Gebieden) in Amsterdam. These are part of a hierarchical system of geographic partitions (Buurten, Wijken, Gebieden, Stadsdelen), which inherently form a complete tessellation of the city area.","The dataset represents administrative and spatial subdivisions (practice areas, districts, neighborhoods) of Amsterdam, which are classic examples of reporting and administrative units used for spatial indexing and data aggregation.",Region Q4 LatticeDS,,1.0,1.0,1.0,V3_evidence_based_gemini
37,Geluidscontouren industrie,Noise contours industry,https://maps.amsterdam.nl/open_geodata/?k=263,https://maps.amsterdam.nl/geluid2,GELUID_INDUSTRIE,PlainVectorRegion,ContourDS,Geluidskaart 2021,"Op de Geluidskaart Amsterdam is de (berekende) geluidbelasting weergegeven voor de belangrijkste verkeersbronnen in de stad. De geluidsbelasting (in decibellen oftewel dB) is voor twee situaties weergegeven:

de gemiddelde geluidsbelasting over het etmaal, uitgedrukt in de Europese geluidsmaat Lden (Lday-evening-night).
de gemiddelde geluidsbelasting in de nachtperiode (van 23 uur tot 7 uur), uitgedrukt in de Europese geluidsmaat Lnight. Nachtelijk lawaai in onze woonomgeving kan de slaap verstoren.
Alleen voor industrielawaai wordt nog een Nederlandse geluidsmaat - de etmaalwaarde - gebruikt, die weergegeven wordt in dB(A). Onderstaand worden de verschillende begrippen nader verklaard.
U kunt in het invoerveld rechtsboven de geluidskaarten ook een adres invoeren om bijvoorbeeld de situatie voor uw eigen woonomgeving weer te geven.


Beschrijving van de opgenomen kaarten

Wegverkeer
Bij de berekeningen voor wegverkeer is uitgegaan van de verkeersintensiteiten op de wegen zoals die door de afdeling Verkeer en Openbare ruime (VOR) zijn geregistreerd. Per weg is daarbij aangegeven hoeveel motoren, personenauto’s, bussen, middelzware en zware vrachtauto’s gemiddeld per uur gedurende de dag- avond- en nachtperiode passeren. Aan de hand van het soort wegdekverharding (asfalt, klinkers), de wettelijk toegestane rijsnelheid en de eventuele aanwezigheid van geluidsschermen is de geluidbelasting in de omgeving van de weg berekend. Wegverkeerslawaai omvat het totale geluid van motoren, auto’s, bussen, vrachtwagens én trams.

Railverkeer en luchtvaartlawaai
Voor railverkeer- en luchtvaartlawaai zijn de gegevens beschikbaar gesteld door de bronbeheerders, te weten ProRail en het ministerie van Infrastructuur en Milieu.

Industrielawaai
Voor industrielawaai zijn de geluidniveaus ook weergegeven vanaf 55 dB (Lden) en vanaf 50 dB (Lnight). Ook is de grens van de gezoneerde industrieterreinen aangegeven alsmede de terreinafbakening van de 55 dB-inrichtingen. 


Verklaring van begrippen

dB of dB(A)
Met deze afkorting wordt `decibel` bedoeld. Het is de eenheid waarmee de sterkte van het geluid wordt uitgedrukt. In de wetgeving wordt een onderscheid gemaakt tussen dB en dB(A). Met dB worden de decibels bedoeld die zijn uitgedrukt in de Europese geluidsmaat Lden terwijl met dB(A) de decibels worden uitgedrukt als etmaalwaarde.

Lden
Lden is een manier om de jaargemiddelde geluidsbelasting uit te drukken. Deze dosismaat wordt gebruikt voor omgevingslawaai. Sinds 2004 zijn alle Europese landen verplicht om de Lden te gebruiken. Voor Lden wordt het etmaal verdeeld in een:

Dagperiode van 07.00 - 19.00 uur
Avondperiode van 19.00 - 23.00 uur
Nachtperiode van 23.00 - 07.00 uur.
Bij het geluid in de avond en de nachtperiode wordt 5 resp. 10 dB opgeteld omdat geluid in deze perioden hinderlijker is dan overdag. Tenslotte worden deze waarden `logaritmisch` gemiddeld. Het resultaat wordt Lden genoemd. Het wordt gebruikt om de hinder in beeld te brengen.

Lnight
Met Lnight wordt de geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur) bedoeld. Hiermee wordt de mate van slaapverstoring in beeld gebracht.

Etmaalwaarde
Ook de etmaalwaarde is een manier om de geluidsbelasting uit te drukken. Het is echter geen jaargemiddelde maar de hoogste waarde van de volgende drie:

de geluidsbelasting gedurende de dagperiode (07.00 - 19.00 uur)
de geluidsbelasting gedurende de avondperiode (19.00 - 23.00 uur), vermeerderd met een toeslag van 5 dB(A)
De geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur), vermeerderd met een toeslag van 10 dB(A).
In de Nederlandse wetgeving en ook in de geluidskaarten wordt alleen nog voor industrielawaai de etmaalwaarde voorgeschreven. Voor alle andere bronnen wordt uitgegaan van de Europese geluidsmaat (de Lden).",https://maps.amsterdam.nl/geluid,PlainVectorRegion,ContourDS,"Geometry: The dataset represents noise contours for industry, which are thematic isolines or area buffers rather than a complete, non-overlapping partition of the study area (tessellation). The geometry consists of polygons that may overlap, supporting the classification as PlainVectorRegion. | Entity: The map layer displays 'Geluidscontouren industrie' (Noise contours industry). These polygons represent specific interval or value-based noise bands (e.g., 50dB) and zone boundaries, which fit the definition of ContourDS according to the decision tree for interval or value-band representations.","The dataset represents noise contours for industry, which are thematic isolines or area buffers rather than a complete, non-overlapping partition of the study area (tessellation). The geometry consists of polygons that may overlap, supporting the classification as PlainVectorRegion.","The map layer displays 'Geluidscontouren industrie' (Noise contours industry). These polygons represent specific interval or value-based noise bands (e.g., 50dB) and zone boundaries, which fit the definition of ContourDS according to the decision tree for interval or value-band representations.",Region Q6 ContourDS,,0.925,0.9,0.95,V3_evidence_based_gemini
38,Geluidscontouren luchtvaart,Noise contours air traffic,https://maps.amsterdam.nl/open_geodata/?k=252,https://maps.amsterdam.nl/geluid,GELUID_LUCHTVAART_LDEN,PlainVectorRegion,ContourDS,Geluidskaart 2021,"Op de Geluidskaart Amsterdam is de (berekende) geluidbelasting weergegeven voor de belangrijkste verkeersbronnen in de stad. De geluidsbelasting (in decibellen oftewel dB) is voor twee situaties weergegeven:

de gemiddelde geluidsbelasting over het etmaal, uitgedrukt in de Europese geluidsmaat Lden (Lday-evening-night).
de gemiddelde geluidsbelasting in de nachtperiode (van 23 uur tot 7 uur), uitgedrukt in de Europese geluidsmaat Lnight. Nachtelijk lawaai in onze woonomgeving kan de slaap verstoren.
Alleen voor industrielawaai wordt nog een Nederlandse geluidsmaat - de etmaalwaarde - gebruikt, die weergegeven wordt in dB(A). Onderstaand worden de verschillende begrippen nader verklaard.
U kunt in het invoerveld rechtsboven de geluidskaarten ook een adres invoeren om bijvoorbeeld de situatie voor uw eigen woonomgeving weer te geven.


Beschrijving van de opgenomen kaarten

Wegverkeer
Bij de berekeningen voor wegverkeer is uitgegaan van de verkeersintensiteiten op de wegen zoals die door de afdeling Verkeer en Openbare ruime (VOR) zijn geregistreerd. Per weg is daarbij aangegeven hoeveel motoren, personenauto’s, bussen, middelzware en zware vrachtauto’s gemiddeld per uur gedurende de dag- avond- en nachtperiode passeren. Aan de hand van het soort wegdekverharding (asfalt, klinkers), de wettelijk toegestane rijsnelheid en de eventuele aanwezigheid van geluidsschermen is de geluidbelasting in de omgeving van de weg berekend. Wegverkeerslawaai omvat het totale geluid van motoren, auto’s, bussen, vrachtwagens én trams.

Railverkeer en luchtvaartlawaai
Voor railverkeer- en luchtvaartlawaai zijn de gegevens beschikbaar gesteld door de bronbeheerders, te weten ProRail en het ministerie van Infrastructuur en Milieu.

Industrielawaai
Voor industrielawaai zijn de geluidniveaus ook weergegeven vanaf 55 dB (Lden) en vanaf 50 dB (Lnight). Ook is de grens van de gezoneerde industrieterreinen aangegeven alsmede de terreinafbakening van de 55 dB-inrichtingen. 


Verklaring van begrippen

dB of dB(A)
Met deze afkorting wordt `decibel` bedoeld. Het is de eenheid waarmee de sterkte van het geluid wordt uitgedrukt. In de wetgeving wordt een onderscheid gemaakt tussen dB en dB(A). Met dB worden de decibels bedoeld die zijn uitgedrukt in de Europese geluidsmaat Lden terwijl met dB(A) de decibels worden uitgedrukt als etmaalwaarde.

Lden
Lden is een manier om de jaargemiddelde geluidsbelasting uit te drukken. Deze dosismaat wordt gebruikt voor omgevingslawaai. Sinds 2004 zijn alle Europese landen verplicht om de Lden te gebruiken. Voor Lden wordt het etmaal verdeeld in een:

Dagperiode van 07.00 - 19.00 uur
Avondperiode van 19.00 - 23.00 uur
Nachtperiode van 23.00 - 07.00 uur.
Bij het geluid in de avond en de nachtperiode wordt 5 resp. 10 dB opgeteld omdat geluid in deze perioden hinderlijker is dan overdag. Tenslotte worden deze waarden `logaritmisch` gemiddeld. Het resultaat wordt Lden genoemd. Het wordt gebruikt om de hinder in beeld te brengen.

Lnight
Met Lnight wordt de geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur) bedoeld. Hiermee wordt de mate van slaapverstoring in beeld gebracht.

Etmaalwaarde
Ook de etmaalwaarde is een manier om de geluidsbelasting uit te drukken. Het is echter geen jaargemiddelde maar de hoogste waarde van de volgende drie:

de geluidsbelasting gedurende de dagperiode (07.00 - 19.00 uur)
de geluidsbelasting gedurende de avondperiode (19.00 - 23.00 uur), vermeerderd met een toeslag van 5 dB(A)
De geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur), vermeerderd met een toeslag van 10 dB(A).
In de Nederlandse wetgeving en ook in de geluidskaarten wordt alleen nog voor industrielawaai de etmaalwaarde voorgeschreven. Voor alle andere bronnen wordt uitgegaan van de Europese geluidsmaat (de Lden).",https://maps.amsterdam.nl/geluid,PlainVectorRegion,ContourDS,"Geometry: The dataset represents air traffic noise contours, which are thematic isoline-based regions. While they form adjacent polygons, they do not partition the entire study area (Amsterdam) into a complete tessellation, as they only represent specific sound intensity zones. This aligns with the 'PlainVectorRegion' classification. | Entity: The dataset specifically maps noise level bands (noise contours) for air traffic, with features representing intervals of decibel values (e.g., '55-60 dB'). This aligns directly with the definition of ContourDS for value-band or interval class representations.","The dataset represents air traffic noise contours, which are thematic isoline-based regions. While they form adjacent polygons, they do not partition the entire study area (Amsterdam) into a complete tessellation, as they only represent specific sound intensity zones. This aligns with the 'PlainVectorRegion' classification.","The dataset specifically maps noise level bands (noise contours) for air traffic, with features representing intervals of decibel values (e.g., '55-60 dB'). This aligns directly with the definition of ContourDS for value-band or interval class representations.",Region Q6 ContourDS,,0.975,0.95,1.0,V3_evidence_based_gemini
39,Geluidscontouren verkeer (deel 1),Noise contours traffic (part 1),https://maps.amsterdam.nl/open_geodata/?k=267,https://maps.amsterdam.nl/geluid1,GELUID_VERKEER,PlainVectorRegion,ContourDS,Geluidskaart 2021,"Op de Geluidskaart Amsterdam is de (berekende) geluidbelasting weergegeven voor de belangrijkste verkeersbronnen in de stad. De geluidsbelasting (in decibellen oftewel dB) is voor twee situaties weergegeven:

de gemiddelde geluidsbelasting over het etmaal, uitgedrukt in de Europese geluidsmaat Lden (Lday-evening-night).
de gemiddelde geluidsbelasting in de nachtperiode (van 23 uur tot 7 uur), uitgedrukt in de Europese geluidsmaat Lnight. Nachtelijk lawaai in onze woonomgeving kan de slaap verstoren.
Alleen voor industrielawaai wordt nog een Nederlandse geluidsmaat - de etmaalwaarde - gebruikt, die weergegeven wordt in dB(A). Onderstaand worden de verschillende begrippen nader verklaard.
U kunt in het invoerveld rechtsboven de geluidskaarten ook een adres invoeren om bijvoorbeeld de situatie voor uw eigen woonomgeving weer te geven.


Beschrijving van de opgenomen kaarten

Wegverkeer
Bij de berekeningen voor wegverkeer is uitgegaan van de verkeersintensiteiten op de wegen zoals die door de afdeling Verkeer en Openbare ruime (VOR) zijn geregistreerd. Per weg is daarbij aangegeven hoeveel motoren, personenauto’s, bussen, middelzware en zware vrachtauto’s gemiddeld per uur gedurende de dag- avond- en nachtperiode passeren. Aan de hand van het soort wegdekverharding (asfalt, klinkers), de wettelijk toegestane rijsnelheid en de eventuele aanwezigheid van geluidsschermen is de geluidbelasting in de omgeving van de weg berekend. Wegverkeerslawaai omvat het totale geluid van motoren, auto’s, bussen, vrachtwagens én trams.

Railverkeer en luchtvaartlawaai
Voor railverkeer- en luchtvaartlawaai zijn de gegevens beschikbaar gesteld door de bronbeheerders, te weten ProRail en het ministerie van Infrastructuur en Milieu.

Industrielawaai
Voor industrielawaai zijn de geluidniveaus ook weergegeven vanaf 55 dB (Lden) en vanaf 50 dB (Lnight). Ook is de grens van de gezoneerde industrieterreinen aangegeven alsmede de terreinafbakening van de 55 dB-inrichtingen. 


Verklaring van begrippen

dB of dB(A)
Met deze afkorting wordt `decibel` bedoeld. Het is de eenheid waarmee de sterkte van het geluid wordt uitgedrukt. In de wetgeving wordt een onderscheid gemaakt tussen dB en dB(A). Met dB worden de decibels bedoeld die zijn uitgedrukt in de Europese geluidsmaat Lden terwijl met dB(A) de decibels worden uitgedrukt als etmaalwaarde.

Lden
Lden is een manier om de jaargemiddelde geluidsbelasting uit te drukken. Deze dosismaat wordt gebruikt voor omgevingslawaai. Sinds 2004 zijn alle Europese landen verplicht om de Lden te gebruiken. Voor Lden wordt het etmaal verdeeld in een:

Dagperiode van 07.00 - 19.00 uur
Avondperiode van 19.00 - 23.00 uur
Nachtperiode van 23.00 - 07.00 uur.
Bij het geluid in de avond en de nachtperiode wordt 5 resp. 10 dB opgeteld omdat geluid in deze perioden hinderlijker is dan overdag. Tenslotte worden deze waarden `logaritmisch` gemiddeld. Het resultaat wordt Lden genoemd. Het wordt gebruikt om de hinder in beeld te brengen.

Lnight
Met Lnight wordt de geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur) bedoeld. Hiermee wordt de mate van slaapverstoring in beeld gebracht.

Etmaalwaarde
Ook de etmaalwaarde is een manier om de geluidsbelasting uit te drukken. Het is echter geen jaargemiddelde maar de hoogste waarde van de volgende drie:

de geluidsbelasting gedurende de dagperiode (07.00 - 19.00 uur)
de geluidsbelasting gedurende de avondperiode (19.00 - 23.00 uur), vermeerderd met een toeslag van 5 dB(A)
De geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur), vermeerderd met een toeslag van 10 dB(A).
In de Nederlandse wetgeving en ook in de geluidskaarten wordt alleen nog voor industrielawaai de etmaalwaarde voorgeschreven. Voor alle andere bronnen wordt uitgegaan van de Europese geluidsmaat (de Lden).",https://maps.amsterdam.nl/geluid,VectorTessellation,ContourDS,"Geometry: The dataset represents noise contours, which are area-based partitions of urban space categorized by decibel intensity classes, exhibiting high shared boundary ratios and adjacency, characteristic of a tessellation. | Entity: The dataset maps noise level ranges (e.g., 50-55 dB, 55-60 dB) as spatial zones, which explicitly corresponds to the definition of contour zones or value bands. The metadata and layer name identify these as 'geluidscontouren' (noise contours), confirming the classification.","The dataset represents noise contours, which are area-based partitions of urban space categorized by decibel intensity classes, exhibiting high shared boundary ratios and adjacency, characteristic of a tessellation.","The dataset maps noise level ranges (e.g., 50-55 dB, 55-60 dB) as spatial zones, which explicitly corresponds to the definition of contour zones or value bands. The metadata and layer name identify these as 'geluidscontouren' (noise contours), confirming the classification.",Region Q6 ContourDS,,0.925,0.9,0.95,V3_evidence_based_gemini
40,Geluidscontouren verkeer (deel 2),Noise contours traffic (part 2),https://maps.amsterdam.nl/open_geodata/?k=134,https://maps.amsterdam.nl/geluid,GELUID_VERKEER_2,PlainVectorRegion,ContourDS,Geluidskaart 2021,"Op de Geluidskaart Amsterdam is de (berekende) geluidbelasting weergegeven voor de belangrijkste verkeersbronnen in de stad. De geluidsbelasting (in decibellen oftewel dB) is voor twee situaties weergegeven:

de gemiddelde geluidsbelasting over het etmaal, uitgedrukt in de Europese geluidsmaat Lden (Lday-evening-night).
de gemiddelde geluidsbelasting in de nachtperiode (van 23 uur tot 7 uur), uitgedrukt in de Europese geluidsmaat Lnight. Nachtelijk lawaai in onze woonomgeving kan de slaap verstoren.
Alleen voor industrielawaai wordt nog een Nederlandse geluidsmaat - de etmaalwaarde - gebruikt, die weergegeven wordt in dB(A). Onderstaand worden de verschillende begrippen nader verklaard.
U kunt in het invoerveld rechtsboven de geluidskaarten ook een adres invoeren om bijvoorbeeld de situatie voor uw eigen woonomgeving weer te geven.


Beschrijving van de opgenomen kaarten

Wegverkeer
Bij de berekeningen voor wegverkeer is uitgegaan van de verkeersintensiteiten op de wegen zoals die door de afdeling Verkeer en Openbare ruime (VOR) zijn geregistreerd. Per weg is daarbij aangegeven hoeveel motoren, personenauto’s, bussen, middelzware en zware vrachtauto’s gemiddeld per uur gedurende de dag- avond- en nachtperiode passeren. Aan de hand van het soort wegdekverharding (asfalt, klinkers), de wettelijk toegestane rijsnelheid en de eventuele aanwezigheid van geluidsschermen is de geluidbelasting in de omgeving van de weg berekend. Wegverkeerslawaai omvat het totale geluid van motoren, auto’s, bussen, vrachtwagens én trams.

Railverkeer en luchtvaartlawaai
Voor railverkeer- en luchtvaartlawaai zijn de gegevens beschikbaar gesteld door de bronbeheerders, te weten ProRail en het ministerie van Infrastructuur en Milieu.

Industrielawaai
Voor industrielawaai zijn de geluidniveaus ook weergegeven vanaf 55 dB (Lden) en vanaf 50 dB (Lnight). Ook is de grens van de gezoneerde industrieterreinen aangegeven alsmede de terreinafbakening van de 55 dB-inrichtingen. 


Verklaring van begrippen

dB of dB(A)
Met deze afkorting wordt `decibel` bedoeld. Het is de eenheid waarmee de sterkte van het geluid wordt uitgedrukt. In de wetgeving wordt een onderscheid gemaakt tussen dB en dB(A). Met dB worden de decibels bedoeld die zijn uitgedrukt in de Europese geluidsmaat Lden terwijl met dB(A) de decibels worden uitgedrukt als etmaalwaarde.

Lden
Lden is een manier om de jaargemiddelde geluidsbelasting uit te drukken. Deze dosismaat wordt gebruikt voor omgevingslawaai. Sinds 2004 zijn alle Europese landen verplicht om de Lden te gebruiken. Voor Lden wordt het etmaal verdeeld in een:

Dagperiode van 07.00 - 19.00 uur
Avondperiode van 19.00 - 23.00 uur
Nachtperiode van 23.00 - 07.00 uur.
Bij het geluid in de avond en de nachtperiode wordt 5 resp. 10 dB opgeteld omdat geluid in deze perioden hinderlijker is dan overdag. Tenslotte worden deze waarden `logaritmisch` gemiddeld. Het resultaat wordt Lden genoemd. Het wordt gebruikt om de hinder in beeld te brengen.

Lnight
Met Lnight wordt de geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur) bedoeld. Hiermee wordt de mate van slaapverstoring in beeld gebracht.

Etmaalwaarde
Ook de etmaalwaarde is een manier om de geluidsbelasting uit te drukken. Het is echter geen jaargemiddelde maar de hoogste waarde van de volgende drie:

de geluidsbelasting gedurende de dagperiode (07.00 - 19.00 uur)
de geluidsbelasting gedurende de avondperiode (19.00 - 23.00 uur), vermeerderd met een toeslag van 5 dB(A)
De geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur), vermeerderd met een toeslag van 10 dB(A).
In de Nederlandse wetgeving en ook in de geluidskaarten wordt alleen nog voor industrielawaai de etmaalwaarde voorgeschreven. Voor alle andere bronnen wordt uitgegaan van de Europese geluidsmaat (de Lden).",https://maps.amsterdam.nl/geluid,VectorTessellation,ContourDS,"Geometry: The dataset represents noise contours, which are area-wide thematic classifications that partition the study area into zones of varying sound pressure levels. The high shared boundary ratio and large number of adjacent polygon pairs strongly suggest a tessellation structure. | Entity: The dataset represents calculated noise contours (noise levels in dB) around traffic sources. The features are organized into categorical intervals/bands (e.g., 50-55 dB, 55-60 dB), which directly matches the definition of a ContourDS for interval or value-band representations of a field.","The dataset represents noise contours, which are area-wide thematic classifications that partition the study area into zones of varying sound pressure levels. The high shared boundary ratio and large number of adjacent polygon pairs strongly suggest a tessellation structure.","The dataset represents calculated noise contours (noise levels in dB) around traffic sources. The features are organized into categorical intervals/bands (e.g., 50-55 dB, 55-60 dB), which directly matches the definition of a ContourDS for interval or value-band representations of a field.",Region Q6 ContourDS,,0.975,0.95,1.0,V3_evidence_based_gemini
41,Verkiezingen Gemeenteraad 2018,Elections Municipality 2018,https://maps.amsterdam.nl/open_geodata/?k=250,https://maps.amsterdam.nl/gemeenteraad2018,GEMEENTERAAD2018,PointDS,ObjectDS,Atlas Verkiezingen,"In deze Atlas Verkiezingen zijn de kaarten met uitslagen per stemlocaties van verschillende verkiezingen samengevoegd.

De cirkelgroottes zijn tussen de verkiezingen onderling vergelijkbaar.
Dat betekent dat eenzelfde cirkelgrootte bij elke verkiezing hetzelfde aantal of dezelfde verhouding voorstelt. 
De cirkelgroottes tussen Amsterdam en Zaanstad zijn verschillend, omdat de gebiedsgrootte verschillend is er er verder op Zaanstad is ingezoomd.
Voor de berekening van de cirkelgrootte van aantallen is een lineaire schaal gebruikt. Hierdoor worden verschillen tussen weinig en veel stemmen wat uitvergroot. 
Voor de leesbaarheid van de taartpunt-grafiekjes is een vierkantswortel schaal gebruikt, die de verschillen wat middelen.

De kaarten zijn individueel te bekijken op:
2024 - Europees Parlement
2023 - Tweede Kamer
2023 - Provinciale Staten
2022 - Gemeenteraad
2021 - Tweede Kamer
2019 - Europees Parlement
2019 - Provinciale Staten
2018 - Gemeenteraad
2017 - Tweede Kamer

Zie ook de Atlas Verkiezingen Zaanstad",https://maps.amsterdam.nl/atlas_verkiezingen,PointDS,ObjectDS,"Geometry: The dataset contains points representing election results at specific voting locations (stembureaus). The metadata explicitly mentions circle sizes for visualization, confirming it is a point-based thematic map. | Entity: The map displays polling stations, which are identifiable real-world facilities or managed places. Although the points contain numeric attributes (election results, counts, percentages), they are facilities where voting occurs, similar to schools or libraries in other datasets. According to the decision tree, polling stations with attribute data should be classified as ObjectDS.","The dataset contains points representing election results at specific voting locations (stembureaus). The metadata explicitly mentions circle sizes for visualization, confirming it is a point-based thematic map.","The map displays polling stations, which are identifiable real-world facilities or managed places. Although the points contain numeric attributes (election results, counts, percentages), they are facilities where voting occurs, similar to schools or libraries in other datasets. According to the decision tree, polling stations with attribute data should be classified as ObjectDS.",Region Q7 ObjectDS,,0.95,1.0,0.9,V3_evidence_based_gemini
42,Groene daken,Green roofs,https://maps.amsterdam.nl/open_geodata/?k=51,https://maps.amsterdam.nl/groene_daken,GROENE_DAKEN,PointDS,ObjectDS,Groene en multifunctionele daken,Op deze kaart vind je een overzicht van groene en multifunctionele daken in Amsterdam. Staat je dak er nog niet bij? Laat het ons dan weten. Dan zetten we jouw dak erbij.,https://maps.amsterdam.nl/dakenlandschap,PointDS,ObjectDS,"Geometry: The dataset explicitly contains only Point geometries (feature_count of 457) representing locations of green and multifunctional roofs in Amsterdam. | Entity: The map displays locations of specific green roofs in Amsterdam, each acting as a distinct facility or asset with attributes such as address, type, and surface area. This fits the definition of ObjectDS.",The dataset explicitly contains only Point geometries (feature_count of 457) representing locations of green and multifunctional roofs in Amsterdam.,"The map displays locations of specific green roofs in Amsterdam, each acting as a distinct facility or asset with attributes such as address, type, and surface area. This fits the definition of ObjectDS.",Region Q7 ObjectDS,,1.0,1.0,1.0,V3_evidence_based_gemini
