RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTEntityDecisiveRule,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
24,Fietstaxi - standplaatsen,Pedicabs - pitches,https://maps.amsterdam.nl/open_geodata/?k=141,https://maps.amsterdam.nl/fietstaxi,FIETSTAXI_STANDPLAATSEN,PointDS,ObjectDS,,,,PointDS,ObjectDS,"Geometry: The layer is a set of pedicab pitches (standplaatsen), and the dataset contains only Point geometries, indicating point locations rather than lines or areas. | Entity: These are discrete point features for pedicab and carriage stands, i.e. identifiable real-world places/facilities with a classification field, not measurements or events. Point branch Q4 fits ObjectDS; numeric/keyword signals are just support metadata.","The layer is a set of pedicab pitches (standplaatsen), and the dataset contains only Point geometries, indicating point locations rather than lines or areas.","These are discrete point features for pedicab and carriage stands, i.e. identifiable real-world places/facilities with a classification field, not measurements or events. Point branch Q4 fits ObjectDS; numeric/keyword signals are just support metadata.",PointDS branch Q4A -> ObjectDS (distinct real-world place/facility),,0.975,0.99,0.96,V4_NEWDATA_gpt
25,Niet-woonfuncties (Functiekaart),Non-residential functions (Function Map),https://maps.amsterdam.nl/open_geodata/?k=49,https://maps.amsterdam.nl/functiekaart,FUNCTIEKAART,PointDS,ObjectDS,Niet-woonfuncties (Functiekaart),"Update: BAG-dataset 19 januari 2026.
Er zijn geen historische Functiekaarten beschikbaar.


De Functiekaart is gebaseerd op het Gebruiksdoel, de WOZ-objectsoort en de gebruiksoppervlaktes in de dataset van de BAG-verblijfsobjecten.
De Functiekaart laat alleen de niet-woonfuncties zien. De Functiemix geeft de combinatie met de woonfuncties weer.

De Functiekaart is geen officiële basisregistratie en is bedoeld voor planologische analyses en niet voor handhavings- of toetsingsdoeleinden. 

De kaart heeft `eigen` Functies die afgeleid zijn van het BAG-gebruiksdoel en de WOZ-objectsoort. In de meeste gevallen komen het Gebruiksdoel en de Objectsoort met elkaar overeen, maar het komt ook regelmatig voor dat ze elkaar tegenspreken. Ook kunnen er meerdere gebruiksdoelen en/of meerdere objectsoorten bij een verblijfsobject (hoofdadres) zijn geregistreerd. In veel van die gevallen is via panoramabeelden bekeken welke functie het betreft. 


Terugmeldingen zijn zeer welkom

Bij aanklikken van een locatie op de kaart verschijnt informatie over de Functie. Als een Functie volgens u niet klopt, kunt u dit terugmelden via een formulier.


Uitgezonderde functies

Woonzorg-complexen zoals verzorgings-, verpleeg- en opvanghuizen zijn aangemerkt als woonfunctie en niet als voorziening en staan daarom niet op deze Functiekaart van niet-woonfuncties. Dit geldt ook voor gemeenschappelijke (bijeenkomst)ruimtes, of een atelier van bewoner(s) in bv. een appartementencomplex.
Adressen met parkeer- en transportfuncties (b.v. garages en metrostation-ingangen, vaak ondergrondse gebouwen voor opslag van auto`s of doorstroming van mensen), maar ook andere onbemensde functies zijn lastig als wonen, werken of voorziening te kwalificeren en zijn daarom achterwege gelaten.

Wat komt nog meer niet in de Functiekaart?


Adressen met Status = Verbouwing of Buiten gebruik of Gevormd. De Status moet dus zijn In gebruik (wel of niet ingemeten).

WOZ-objectsoort bevat `in aanbouw` of `bouwterrein`.

Gebruiksoppervlaktes kleiner dan 10m2.

Gebruiksoppervlaktes kleiner dan 100m2 bij Gebruiksdoel = overige gebruiksfuncties en Objectsoort = leeg of opstal of Opslag/magazijn.

Gebruiksoppervlaktes kleiner dan 100m2 bij Gebruiksdoel = industriefuncties en Objectsoort = Opslag/magazijn.

Een paar duizend adressen die onduidelijk waren, zijn handmatig gecheckt op de panoramabeelden en via Google en op die manier is er een Functie toegekend.
Tip: Activeer de onderste knop van de knoppenbalk rechts van de kaart en klik dan op een pand. Alle adressen in dat pand verschijnen, met ook het meest recente Gebruiksdoel en de WOZ-objectsoort en de Functie zoals op deze kaart.",https://maps.amsterdam.nl/functiekaart,PointDS,ObjectDS,"Geometry: The layer represents non-residential functions tied to individual BAG addresses/locations, and the dataset contains 32,995 Point features, which indicates a point-based location dataset rather than areas or lines. | Entity: This point layer represents identifiable BAG/WOZ non-residential address objects (buildings/locations) with function classifications. The numeric fields are attributes of those objects, not the main mapped phenomenon. Decisive rule: Point Q4 A -> ObjectDS.","The layer represents non-residential functions tied to individual BAG addresses/locations, and the dataset contains 32,995 Point features, which indicates a point-based location dataset rather than areas or lines.","This point layer represents identifiable BAG/WOZ non-residential address objects (buildings/locations) with function classifications. The numeric fields are attributes of those objects, not the main mapped phenomenon. Decisive rule: Point Q4 A -> ObjectDS.",Point branch Q4: distinct real-world object/place/facility,,0.98,0.99,0.97,V4_NEWDATA_gpt
26,Functiemix,Function mix,https://maps.amsterdam.nl/open_geodata/?k=310,https://maps.amsterdam.nl/functiemix,FUNCTIEMIX,PlainVectorRegion,PatchDS;AmountDS,Functiemix,"Update: BAG-dataset 12 juli 2022


De Functiemix is gebaseerd op de Functiekaart.
De functies in de Functiekaart zijn gecategoriseerd als Voorzieningen of Werken. Onduidelijke en Onbemensde functies doen niet mee. De BAG-woonverblijfsobjecten zijn toegevoegd als Wonen.
Per blokstraat zijn de gebruiksoppervlaktes per categorie bij elkaar opgeteld, waarna de percentages zijn berekend.

Als meer dan 70% van de gebruiksoppervlakte in een blokstraat bestaat uit Wonen, dan is dit op de kaart aangegeven in de Wonen-kleur. Hetzelfde geldt voor 70% Voorzieningen en 70% Werken.

Voor een mix van twee functies geldt dat er minder dan 15% van de derde functie aanwezig is een blokstraat. Bijvoorbeeld: Wonen-Voorzieningen geldt als er voor geen van beide functies meer dan 70% is en er minder dan 15% Werken is.

Het restant is dan de mix van de 3 functies Wonen-Voorzieningen-Werken: geen van deze heeft meer dan 70% en ook niet minder dan 15%.


Wonen boven voorzieningen en werken

Er wordt regelmatig gewoond boven voorzieningen en (kleinere) werkfuncties. De oppervlakte voor Wonen overheerst daardoor de oppervlaktes voor Voorzieningen en Werken. De mix van functies komt daardoor niet goed uit de (kaart)verf: veel blokstraten bevatten meer dan 70% wonen, terwijl een paar voorzieningen of bedrijven al een behoorlijke andere beleving geven in een straat.
Daarom is de oppervlakte voor Wonen met 50% verminderd alvorens de percentages zijn berekend. Hierdoor wordt meer de op straat ervaren functiemix weergegeven.
De getoonde gebruiksoppervlakte voor Wonen in het infovenstertje bij aanklikken, is dus 50% van de werkelijke oppervlakte.

Als de oppervlakte in de BAG = 1, dan is de oppervlakte onbekend. In die gevallen is 50m2 toegekend, om de functie niet geheel te verliezen. 


Wat is een blokstraat?

Een bouwblok bestaat meestal uit 4 straatzijden, die qua functies veel kunnen verschillen. Een bouwblok heeft een bouwblokcode en een straat heeft een straatnaam. De combinatie daarvan geeft dan 4 Bouwblokstraatnamen.

Bekijk hier de Functiekaart.",https://maps.amsterdam.nl/functiemix,PlainVectorRegion,CoverageDS,"Geometry: The layer maps block-street function mix polygons, but they do not form a complete partition of the area. Topology hints show low shared boundaries and very low fill ratios, supporting isolated regional polygons rather than a tessellation. | Entity: The layer maps a full-area thematic classification of block-street function mix (Wonen, Voorzieningen, Werken) using category-based percentages and class labels, so the regions represent exhaustive coverage categories rather than individual objects or just numeric amounts. Decisive rule: Region Q5 CoverageDS.","The layer maps block-street function mix polygons, but they do not form a complete partition of the area. Topology hints show low shared boundaries and very low fill ratios, supporting isolated regional polygons rather than a tessellation.","The layer maps a full-area thematic classification of block-street function mix (Wonen, Voorzieningen, Werken) using category-based percentages and class labels, so the regions represent exhaustive coverage categories rather than individual objects or just numeric amounts. Decisive rule: Region Q5 CoverageDS.",Region Q5 CoverageDS,,0.98,0.98,0.98,V4_NEWDATA_gpt
27,Wijken,Neighborhoods,https://maps.amsterdam.nl/open_geodata/?k=200,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTCOMBINATIES,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam neighborhoods/area units, and the polygons have strong tessellation signals: many adjacent polygon pairs, high shared boundary ratio, and no overlap, indicating a near-complete partition of the area. | Entity: The layer is a tessellation of Amsterdam neighborhoods/wijken/buurten and stadsdelen used as administrative/reporting units, with names/codes and area as an attribute; this fits reporting/statistical units rather than coverage, patch, or amount mapping.","The layer represents Amsterdam neighborhoods/area units, and the polygons have strong tessellation signals: many adjacent polygon pairs, high shared boundary ratio, and no overlap, indicating a near-complete partition of the area.","The layer is a tessellation of Amsterdam neighborhoods/wijken/buurten and stadsdelen used as administrative/reporting units, with names/codes and area as an attribute; this fits reporting/statistical units rather than coverage, patch, or amount mapping.",VectorTessellation -> Q4 reporting/statistical/administrative units -> LatticeDS,,0.985,0.99,0.98,V4_NEWDATA_gpt
28,Wijken excl.water,Neighborhoods excl.water,https://maps.amsterdam.nl/open_geodata/?k=201,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTCOMBINATIES_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer contains neighborhood/area polygons for Amsterdam ('Wijken excl.water'), which are administrative regions that form a near-complete partition of the study area. Topology hints also show many adjacent polygons and shared boundaries, consistent with a tessellation. | Entity: This is a tessellated layer of Amsterdam neighborhoods/wijken/buurten and stadsdelen, which are administrative/reporting units. The area numeric field is just an attribute of those units, not the main phenomenon. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.","The layer contains neighborhood/area polygons for Amsterdam ('Wijken excl.water'), which are administrative regions that form a near-complete partition of the study area. Topology hints also show many adjacent polygons and shared boundaries, consistent with a tessellation.","This is a tessellated layer of Amsterdam neighborhoods/wijken/buurten and stadsdelen, which are administrative/reporting units. The area numeric field is just an attribute of those units, not the main phenomenon. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.","VectorTessellation branch, Q4 LatticeDS (administrative/reporting units)",,0.985,0.99,0.98,V4_NEWDATA_gpt
29,Buurten,Neighborhoods,https://maps.amsterdam.nl/open_geodata/?k=198,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTEN,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer is Amsterdam neighborhoods (Buurten), a complete area partition made of 481 adjacent polygons with high shared boundaries and no overlap, which fits a tessellation. | Entity: The layer represents Amsterdam neighborhoods/areas (Buurten, Wijken, Stadsdelen) as administrative/reporting units with codes and names, so the mapped features are tessellated spatial units rather than objects or amount values.","The layer is Amsterdam neighborhoods (Buurten), a complete area partition made of 481 adjacent polygons with high shared boundaries and no overlap, which fits a tessellation.","The layer represents Amsterdam neighborhoods/areas (Buurten, Wijken, Stadsdelen) as administrative/reporting units with codes and names, so the mapped features are tessellated spatial units rather than objects or amount values.",VectorTessellation -> Region branch Q4 LatticeDS (reporting/statistical/administrative units),,0.985,0.99,0.98,V4_NEWDATA_gpt
30,Buurten excl.water,Neighborhoods excl.water,https://maps.amsterdam.nl/open_geodata/?k=199,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTEN_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam neighborhoods, which are area units that partition the city, and the polygon topology shows strong adjacency and shared boundaries consistent with a tessellation. | Entity: This is a tessellated neighborhood/district administrative layer (“Buurten”, “Wijken”, “Stadsdelen”) used as reporting/aggregation units, with names/codes as identifiers and area as an attribute. The decisive rule is VectorTessellation -> LatticeDS for administrative/statistical units.","The layer represents Amsterdam neighborhoods, which are area units that partition the city, and the polygon topology shows strong adjacency and shared boundaries consistent with a tessellation.","This is a tessellated neighborhood/district administrative layer (“Buurten”, “Wijken”, “Stadsdelen”) used as reporting/aggregation units, with names/codes as identifiers and area as an attribute. The decisive rule is VectorTessellation -> LatticeDS for administrative/statistical units.",VectorTessellation -> LatticeDS (reporting/statistical/administrative units),,0.985,0.99,0.98,V4_NEWDATA_gpt
31,Stadsdelen,City districts,https://maps.amsterdam.nl/open_geodata/?k=202,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_STADSDELEN,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer is city districts (Stadsdelen), which are administrative area polygons intended to partition the city; topology hints show shared boundaries and no overlap, supporting a tessellation. | Entity: The layer represents Amsterdam city districts (stadsdelen), which are administrative/reporting units used for grouping and comparison. The numeric area field is just an attribute, not the main phenomenon. VectorTessellation + administrative districts fits LatticeDS best.","The layer is city districts (Stadsdelen), which are administrative area polygons intended to partition the city; topology hints show shared boundaries and no overlap, supporting a tessellation.","The layer represents Amsterdam city districts (stadsdelen), which are administrative/reporting units used for grouping and comparison. The numeric area field is just an attribute, not the main phenomenon. VectorTessellation + administrative districts fits LatticeDS best.",Branch B Q4: reporting/statistical/administrative units -> LatticeDS,,0.98,0.98,0.98,V4_NEWDATA_gpt
32,Stadsdelen excl.water,City districts excl.water,https://maps.amsterdam.nl/open_geodata/?k=203,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_STADSDELEN_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer contains administrative city districts (Stadsdelen) that partition Amsterdam into area units. The polygons are adjacent with no overlap, fitting a tessellated regional layer rather than isolated regions. | Entity: The layer maps Amsterdam city districts/neighbourhood administrative units (stadsdelen/wijken/buurten) with names and areas, so the polygons are reporting/administrative tessellation units rather than objects or patches. Numeric area is just an attribute, not the main phenomenon.","The layer contains administrative city districts (Stadsdelen) that partition Amsterdam into area units. The polygons are adjacent with no overlap, fitting a tessellated regional layer rather than isolated regions.","The layer maps Amsterdam city districts/neighbourhood administrative units (stadsdelen/wijken/buurten) with names and areas, so the polygons are reporting/administrative tessellation units rather than objects or patches. Numeric area is just an attribute, not the main phenomenon.",VectorTessellation -> Q4 reporting/statistical/administrative units -> LatticeDS,,0.97,0.95,0.99,V4_NEWDATA_gpt
33,22 Gebieden,22 Areas,https://maps.amsterdam.nl/open_geodata/?k=204,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN22,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam areas/neighborhood units that partition the city, and the polygons share many boundaries with no overlap, which strongly indicates a tessellation. | Entity: The layer is a tessellation of Amsterdam areas (buurten/wijken/gebieden/stadsdelen) used as administrative/reporting units, with codes, names, and area as attributes. This fits the VectorTessellation branch for reporting units rather than coverage, patch, or amount mapping.","The layer represents Amsterdam areas/neighborhood units that partition the city, and the polygons share many boundaries with no overlap, which strongly indicates a tessellation.","The layer is a tessellation of Amsterdam areas (buurten/wijken/gebieden/stadsdelen) used as administrative/reporting units, with codes, names, and area as attributes. This fits the VectorTessellation branch for reporting units rather than coverage, patch, or amount mapping.",VectorTessellation branch Q4: reporting/statistical/administrative units -> LatticeDS,,0.98,0.98,0.98,V4_NEWDATA_gpt
34,22 Gebieden excl.water,22 Areas excluding water,https://maps.amsterdam.nl/open_geodata/?k=205,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN22_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer contains area polygons for Amsterdam administrative/area divisions (buurten, wijken, gebieden, stadsdelen) that are meant to partition the city. Topology hints show many adjacent polygons and no overlap, supporting a tessellated region layer. | Entity: This is a tessellation of Amsterdam administrative/reporting areas (buurten, wijken, gebieden, stadsdelen) with codes and area attributes, so the feature type is the reporting unit itself rather than a thematic patch or object. Numeric area is just an attribute, not the main phenomenon.","The layer contains area polygons for Amsterdam administrative/area divisions (buurten, wijken, gebieden, stadsdelen) that are meant to partition the city. Topology hints show many adjacent polygons and no overlap, supporting a tessellated region layer.","This is a tessellation of Amsterdam administrative/reporting areas (buurten, wijken, gebieden, stadsdelen) with codes and area attributes, so the feature type is the reporting unit itself rather than a thematic patch or object. Numeric area is just an attribute, not the main phenomenon.",VectorTessellation -> LatticeDS for reporting/statistical/administrative units,,0.98,0.98,0.98,V4_NEWDATA_gpt
35,25 Praktijkgebieden,25 Practice areas,https://maps.amsterdam.nl/open_geodata/?k=268,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN25,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam areas/neighborhoods and the polygons show strong adjacency and shared boundaries, indicating a near-complete regional partition. | Entity: The layer maps Amsterdam practice areas/regions (buurten, wijken, stadsdelen) as administrative/reporting units with names and area attributes; the numeric area is just an attribute, not the main phenomenon. Vector tessellation + regional unit metadata makes LatticeDS decisive.","The layer represents Amsterdam areas/neighborhoods and the polygons show strong adjacency and shared boundaries, indicating a near-complete regional partition.","The layer maps Amsterdam practice areas/regions (buurten, wijken, stadsdelen) as administrative/reporting units with names and area attributes; the numeric area is just an attribute, not the main phenomenon. Vector tessellation + regional unit metadata makes LatticeDS decisive.",VectorTessellation -> Region Q4 LatticeDS (reporting/statistical/administrative units),,0.98,0.98,0.98,V4_NEWDATA_gpt
36,25 Praktijkgebieden excl.water,25 Practice areas excluding water,https://maps.amsterdam.nl/open_geodata/?k=269,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN25_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam areas/districts/neighborhood-style regions that partition space, with many adjacent polygons and shared boundaries, which strongly indicates a tessellation. | Entity: The layer maps Amsterdam practice areas/neighbourhood-like administrative reporting units ('Buurten, Wijken, Gebieden, Stadsdelen'), with names and district codes attached. The area field is an attribute of these units, not the main phenomenon. VectorTessellation branch Q4 leads to LatticeDS.","The layer represents Amsterdam areas/districts/neighborhood-style regions that partition space, with many adjacent polygons and shared boundaries, which strongly indicates a tessellation.","The layer maps Amsterdam practice areas/neighbourhood-like administrative reporting units ('Buurten, Wijken, Gebieden, Stadsdelen'), with names and district codes attached. The area field is an attribute of these units, not the main phenomenon. VectorTessellation branch Q4 leads to LatticeDS.",VectorTessellation -> Branch B Q4 reporting/statistical/administrative units = LatticeDS,,0.98,0.98,0.98,V4_NEWDATA_gpt
37,Geluidscontouren industrie,Noise contours industry,https://maps.amsterdam.nl/open_geodata/?k=263,https://maps.amsterdam.nl/geluid2,GELUID_INDUSTRIE,PlainVectorRegion,ContourDS,Geluidskaart 2021,"Op de Geluidskaart Amsterdam is de (berekende) geluidbelasting weergegeven voor de belangrijkste verkeersbronnen in de stad. De geluidsbelasting (in decibellen oftewel dB) is voor twee situaties weergegeven:

de gemiddelde geluidsbelasting over het etmaal, uitgedrukt in de Europese geluidsmaat Lden (Lday-evening-night).
de gemiddelde geluidsbelasting in de nachtperiode (van 23 uur tot 7 uur), uitgedrukt in de Europese geluidsmaat Lnight. Nachtelijk lawaai in onze woonomgeving kan de slaap verstoren.
Alleen voor industrielawaai wordt nog een Nederlandse geluidsmaat - de etmaalwaarde - gebruikt, die weergegeven wordt in dB(A). Onderstaand worden de verschillende begrippen nader verklaard.
U kunt in het invoerveld rechtsboven de geluidskaarten ook een adres invoeren om bijvoorbeeld de situatie voor uw eigen woonomgeving weer te geven.


Beschrijving van de opgenomen kaarten

Wegverkeer
Bij de berekeningen voor wegverkeer is uitgegaan van de verkeersintensiteiten op de wegen zoals die door de afdeling Verkeer en Openbare ruime (VOR) zijn geregistreerd. Per weg is daarbij aangegeven hoeveel motoren, personenauto’s, bussen, middelzware en zware vrachtauto’s gemiddeld per uur gedurende de dag- avond- en nachtperiode passeren. Aan de hand van het soort wegdekverharding (asfalt, klinkers), de wettelijk toegestane rijsnelheid en de eventuele aanwezigheid van geluidsschermen is de geluidbelasting in de omgeving van de weg berekend. Wegverkeerslawaai omvat het totale geluid van motoren, auto’s, bussen, vrachtwagens én trams.

Railverkeer en luchtvaartlawaai
Voor railverkeer- en luchtvaartlawaai zijn de gegevens beschikbaar gesteld door de bronbeheerders, te weten ProRail en het ministerie van Infrastructuur en Milieu.

Industrielawaai
Voor industrielawaai zijn de geluidniveaus ook weergegeven vanaf 55 dB (Lden) en vanaf 50 dB (Lnight). Ook is de grens van de gezoneerde industrieterreinen aangegeven alsmede de terreinafbakening van de 55 dB-inrichtingen. 


Verklaring van begrippen

dB of dB(A)
Met deze afkorting wordt `decibel` bedoeld. Het is de eenheid waarmee de sterkte van het geluid wordt uitgedrukt. In de wetgeving wordt een onderscheid gemaakt tussen dB en dB(A). Met dB worden de decibels bedoeld die zijn uitgedrukt in de Europese geluidsmaat Lden terwijl met dB(A) de decibels worden uitgedrukt als etmaalwaarde.

Lden
Lden is een manier om de jaargemiddelde geluidsbelasting uit te drukken. Deze dosismaat wordt gebruikt voor omgevingslawaai. Sinds 2004 zijn alle Europese landen verplicht om de Lden te gebruiken. Voor Lden wordt het etmaal verdeeld in een:

Dagperiode van 07.00 - 19.00 uur
Avondperiode van 19.00 - 23.00 uur
Nachtperiode van 23.00 - 07.00 uur.
Bij het geluid in de avond en de nachtperiode wordt 5 resp. 10 dB opgeteld omdat geluid in deze perioden hinderlijker is dan overdag. Tenslotte worden deze waarden `logaritmisch` gemiddeld. Het resultaat wordt Lden genoemd. Het wordt gebruikt om de hinder in beeld te brengen.

Lnight
Met Lnight wordt de geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur) bedoeld. Hiermee wordt de mate van slaapverstoring in beeld gebracht.

Etmaalwaarde
Ook de etmaalwaarde is een manier om de geluidsbelasting uit te drukken. Het is echter geen jaargemiddelde maar de hoogste waarde van de volgende drie:

de geluidsbelasting gedurende de dagperiode (07.00 - 19.00 uur)
de geluidsbelasting gedurende de avondperiode (19.00 - 23.00 uur), vermeerderd met een toeslag van 5 dB(A)
De geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur), vermeerderd met een toeslag van 10 dB(A).
In de Nederlandse wetgeving en ook in de geluidskaarten wordt alleen nog voor industrielawaai de etmaalwaarde voorgeschreven. Voor alle andere bronnen wordt uitgegaan van de Europese geluidsmaat (de Lden).",https://maps.amsterdam.nl/geluid,PlainVectorRegion,ContourDS,"Geometry: The layer contains polygon areas for noise-contour zones, not points or lines. The contours are thematic region polygons rather than a complete territorial partition, and the topology hint suggests PlainVectorRegion despite some shared boundaries. | Entity: The layer maps noise contour zones / dB classes for industry, i.e. interval/value-band areas rather than objects or reporting units. The map description and title explicitly mention geluidscontouren and noise contours, which is decisive.","The layer contains polygon areas for noise-contour zones, not points or lines. The contours are thematic region polygons rather than a complete territorial partition, and the topology hint suggests PlainVectorRegion despite some shared boundaries.","The layer maps noise contour zones / dB classes for industry, i.e. interval/value-band areas rather than objects or reporting units. The map description and title explicitly mention geluidscontouren and noise contours, which is decisive.",Region Q6 ContourDS,,0.9299999999999999,0.88,0.98,V4_NEWDATA_gpt
