RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTEntityDecisiveRule,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
26,Functiemix,Function mix,https://maps.amsterdam.nl/open_geodata/?k=310,https://maps.amsterdam.nl/functiemix,FUNCTIEMIX,PlainVectorRegion,PatchDS;AmountDS,Functiemix,"Update: BAG-dataset 12 juli 2022


De Functiemix is gebaseerd op de Functiekaart.
De functies in de Functiekaart zijn gecategoriseerd als Voorzieningen of Werken. Onduidelijke en Onbemensde functies doen niet mee. De BAG-woonverblijfsobjecten zijn toegevoegd als Wonen.
Per blokstraat zijn de gebruiksoppervlaktes per categorie bij elkaar opgeteld, waarna de percentages zijn berekend.

Als meer dan 70% van de gebruiksoppervlakte in een blokstraat bestaat uit Wonen, dan is dit op de kaart aangegeven in de Wonen-kleur. Hetzelfde geldt voor 70% Voorzieningen en 70% Werken.

Voor een mix van twee functies geldt dat er minder dan 15% van de derde functie aanwezig is een blokstraat. Bijvoorbeeld: Wonen-Voorzieningen geldt als er voor geen van beide functies meer dan 70% is en er minder dan 15% Werken is.

Het restant is dan de mix van de 3 functies Wonen-Voorzieningen-Werken: geen van deze heeft meer dan 70% en ook niet minder dan 15%.


Wonen boven voorzieningen en werken

Er wordt regelmatig gewoond boven voorzieningen en (kleinere) werkfuncties. De oppervlakte voor Wonen overheerst daardoor de oppervlaktes voor Voorzieningen en Werken. De mix van functies komt daardoor niet goed uit de (kaart)verf: veel blokstraten bevatten meer dan 70% wonen, terwijl een paar voorzieningen of bedrijven al een behoorlijke andere beleving geven in een straat.
Daarom is de oppervlakte voor Wonen met 50% verminderd alvorens de percentages zijn berekend. Hierdoor wordt meer de op straat ervaren functiemix weergegeven.
De getoonde gebruiksoppervlakte voor Wonen in het infovenstertje bij aanklikken, is dus 50% van de werkelijke oppervlakte.

Als de oppervlakte in de BAG = 1, dan is de oppervlakte onbekend. In die gevallen is 50m2 toegekend, om de functie niet geheel te verliezen. 


Wat is een blokstraat?

Een bouwblok bestaat meestal uit 4 straatzijden, die qua functies veel kunnen verschillen. Een bouwblok heeft een bouwblokcode en een straat heeft een straatnaam. De combinatie daarvan geeft dan 4 Bouwblokstraatnamen.

Bekijk hier de Functiekaart.",https://maps.amsterdam.nl/functiemix,PlainVectorRegion,LatticeDS,"Geometry: The layer shows block-street function mix polygons for individual building-block street segments, not a complete administrative or grid partition of Amsterdam. The polygons are thematic areas with limited adjacency and low coverage, so PlainVectorRegion fits best. | Entity: The polygons are block-street reporting units used to aggregate and compare function percentages (WON/VZN/WRK) by unit, so this is primarily an administrative/statistical region layer rather than a coverage or object layer.","The layer shows block-street function mix polygons for individual building-block street segments, not a complete administrative or grid partition of Amsterdam. The polygons are thematic areas with limited adjacency and low coverage, so PlainVectorRegion fits best.","The polygons are block-street reporting units used to aggregate and compare function percentages (WON/VZN/WRK) by unit, so this is primarily an administrative/statistical region layer rather than a coverage or object layer.",Region Q4 LatticeDS,,0.96,0.97,0.95,V3_evidence_based_gpt
27,Wijken,Neighborhoods,https://maps.amsterdam.nl/open_geodata/?k=200,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTCOMBINATIES,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer is neighborhoods/buurten with 99 polygons that share many boundaries and form an area partition, which matches a tessellated region layer. | Entity: The layer represents Amsterdam neighborhoods/administrative area units (buurten, wijken, stadsdelen) with codes and area attributes, so the mapped features are reporting/aggregation regions rather than objects or values. VectorTessellation plus neighborhood metadata makes LatticeDS the decisive fit.","The layer is neighborhoods/buurten with 99 polygons that share many boundaries and form an area partition, which matches a tessellated region layer.","The layer represents Amsterdam neighborhoods/administrative area units (buurten, wijken, stadsdelen) with codes and area attributes, so the mapped features are reporting/aggregation regions rather than objects or values. VectorTessellation plus neighborhood metadata makes LatticeDS the decisive fit.",VectorTessellation -> LatticeDS for reporting/statistical/administrative units,,0.99,0.99,0.99,V3_evidence_based_gpt
28,Wijken excl.water,Neighborhoods excl.water,https://maps.amsterdam.nl/open_geodata/?k=201,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTCOMBINATIES_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam neighborhoods/areas, and the polygons appear to partition the city with many shared boundaries and adjacent pairs, which fits a tessellation. | Entity: The layer represents Amsterdam neighborhoods/districts/buurtcombinaties, which are administrative/statistical reporting units; the numeric area field is just an attribute. VectorTessellation with 'wijken/buurten/gebieden/stadsdelen' strongly fits LatticeDS.","The layer represents Amsterdam neighborhoods/areas, and the polygons appear to partition the city with many shared boundaries and adjacent pairs, which fits a tessellation.","The layer represents Amsterdam neighborhoods/districts/buurtcombinaties, which are administrative/statistical reporting units; the numeric area field is just an attribute. VectorTessellation with 'wijken/buurten/gebieden/stadsdelen' strongly fits LatticeDS.",VectorTessellation -> Region Q4 LatticeDS (reporting/statistical/administrative units),,0.985,0.99,0.98,V3_evidence_based_gpt
29,Buurten,Neighborhoods,https://maps.amsterdam.nl/open_geodata/?k=198,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTEN,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer is neighborhoods (Buurten), a complete administrative area partition of Amsterdam. Polygon topology shows strong adjacency and shared boundaries with no overlap, which fits a tessellation. | Entity: This layer maps neighborhoods/wijken/buurten and stadsdelen, which are administrative/statistical reporting units. The numeric area field is just an attribute, not the main phenomenon.","The layer is neighborhoods (Buurten), a complete administrative area partition of Amsterdam. Polygon topology shows strong adjacency and shared boundaries with no overlap, which fits a tessellation.","This layer maps neighborhoods/wijken/buurten and stadsdelen, which are administrative/statistical reporting units. The numeric area field is just an attribute, not the main phenomenon.",Region Q4 LatticeDS (reporting/statistical/administrative units),,0.985,0.99,0.98,V3_evidence_based_gpt
30,Buurten excl.water,Neighborhoods excl.water,https://maps.amsterdam.nl/open_geodata/?k=199,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTEN_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer is neighborhoods (buurten) of Amsterdam, which are area units intended to partition the city. The polygon topology shows many adjacent polygons with high shared boundaries and no overlap, strongly indicating a tessellated regional dataset. | Entity: The layer is a tessellation of Amsterdam neighborhoods, districts, and areas used as administrative/reporting units, with codes and area as attributes. Decisive rule: VectorTessellation → LatticeDS for reporting/statistical/administrative units.","The layer is neighborhoods (buurten) of Amsterdam, which are area units intended to partition the city. The polygon topology shows many adjacent polygons with high shared boundaries and no overlap, strongly indicating a tessellated regional dataset.","The layer is a tessellation of Amsterdam neighborhoods, districts, and areas used as administrative/reporting units, with codes and area as attributes. Decisive rule: VectorTessellation → LatticeDS for reporting/statistical/administrative units.","VectorTessellation branch, Q4 LatticeDS",,0.99,0.99,0.99,V3_evidence_based_gpt
31,Stadsdelen,City districts,https://maps.amsterdam.nl/open_geodata/?k=202,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_STADSDELEN,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: City districts are administrative regions that partition the area, and the polygon topology shows strong adjacency and shared boundaries with no overlap, which fits a tessellation. | Entity: The layer represents Amsterdam city districts/administrative areas (stadsdelen, wijken, buurten), which are reporting/aggregation units; the area field is just an attribute, not the mapped phenomenon. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.","City districts are administrative regions that partition the area, and the polygon topology shows strong adjacency and shared boundaries with no overlap, which fits a tessellation.","The layer represents Amsterdam city districts/administrative areas (stadsdelen, wijken, buurten), which are reporting/aggregation units; the area field is just an attribute, not the mapped phenomenon. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.","VectorTessellation branch, Q4 LatticeDS (administrative/reporting units)",,0.99,0.99,0.99,V3_evidence_based_gpt
32,Stadsdelen excl.water,City districts excl.water,https://maps.amsterdam.nl/open_geodata/?k=203,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_STADSDELEN_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: Layer is city districts/areas, a set of polygonal administrative regions meant to partition Amsterdam; topology hints show adjacent polygons with no overlap, supporting a tessellated region layer. | Entity: The layer represents Amsterdam city districts/buurten/wijken/gebieden, which are administrative reporting units. The numeric area field is just an attribute, not the mapped phenomenon. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.","Layer is city districts/areas, a set of polygonal administrative regions meant to partition Amsterdam; topology hints show adjacent polygons with no overlap, supporting a tessellated region layer.","The layer represents Amsterdam city districts/buurten/wijken/gebieden, which are administrative reporting units. The numeric area field is just an attribute, not the mapped phenomenon. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.","VectorTessellation branch, Q4 LatticeDS (administrative/reporting units)",,0.97,0.95,0.99,V3_evidence_based_gpt
33,22 Gebieden,22 Areas,https://maps.amsterdam.nl/open_geodata/?k=204,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN22,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam areas/districts (Stadsdelen, Wijken, Gebieden, Buurten) as 23 polygons with strong adjacency and shared boundaries, indicating a near-complete regional partition. | Entity: The layer shows Amsterdam administrative/reporting units (buurten, wijken, gebieden, stadsdelen) with codes and area attributes, so the mapped features are aggregation units rather than thematic coverage or objects. The decisive rule is the VectorTessellation branch Q4: reporting/statistical/administrative units -> LatticeDS.","The layer represents Amsterdam areas/districts (Stadsdelen, Wijken, Gebieden, Buurten) as 23 polygons with strong adjacency and shared boundaries, indicating a near-complete regional partition.","The layer shows Amsterdam administrative/reporting units (buurten, wijken, gebieden, stadsdelen) with codes and area attributes, so the mapped features are aggregation units rather than thematic coverage or objects. The decisive rule is the VectorTessellation branch Q4: reporting/statistical/administrative units -> LatticeDS.","VectorTessellation branch, Q4 LatticeDS (reporting/statistical/administrative units)",,0.985,0.98,0.99,V3_evidence_based_gpt
34,22 Gebieden excl.water,22 Areas excluding water,https://maps.amsterdam.nl/open_geodata/?k=205,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN22_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam areas/neighborhood units that partition the city, with adjacent polygons and shared boundaries indicating a tessellated regional division rather than isolated regions. | Entity: The layer shows Amsterdam neighborhoods/districts/areas (buurten, wijken, stadsdelen) as tessellated reporting or administrative units, with area as an attribute rather than the main phenomenon. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.","The layer represents Amsterdam areas/neighborhood units that partition the city, with adjacent polygons and shared boundaries indicating a tessellated regional division rather than isolated regions.","The layer shows Amsterdam neighborhoods/districts/areas (buurten, wijken, stadsdelen) as tessellated reporting or administrative units, with area as an attribute rather than the main phenomenon. Decisive rule: VectorTessellation -> LatticeDS for reporting/statistical/administrative units.","VectorTessellation branch, Q4 LatticeDS (reporting/statistical/administrative units)",,0.98,0.98,0.98,V3_evidence_based_gpt
35,25 Praktijkgebieden,25 Practice areas,https://maps.amsterdam.nl/open_geodata/?k=268,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN25,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents Amsterdam practice areas/neighborhood regions that partition the area, and polygon topology shows strong shared boundaries with many adjacent polygons and no overlap, which supports a tessellated regional dataset. | Entity: The layer is explicitly about Amsterdam area divisions (buurten, wijken, stadsdelen, gebieden) and the polygons are reporting/administrative units with names and area attributes, so the regions are lattice-style aggregation units rather than objects or patches.","The layer represents Amsterdam practice areas/neighborhood regions that partition the area, and polygon topology shows strong shared boundaries with many adjacent polygons and no overlap, which supports a tessellated regional dataset.","The layer is explicitly about Amsterdam area divisions (buurten, wijken, stadsdelen, gebieden) and the polygons are reporting/administrative units with names and area attributes, so the regions are lattice-style aggregation units rather than objects or patches.",Region Q4 LatticeDS,,0.98,0.98,0.98,V3_evidence_based_gpt
36,25 Praktijkgebieden excl.water,25 Practice areas excluding water,https://maps.amsterdam.nl/open_geodata/?k=269,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN25_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer contains named practice areas/neighborhood-style regions that partition Amsterdam, and the topology hints show many adjacent polygons with shared boundaries and no overlap, which fits a tessellation. | Entity: The layer contains Amsterdam practice areas / neighborhoods / districts ('gebiedsindeling', 'buurten', 'wijken', 'stadsdelen'), which are reporting and administrative units rather than thematic coverage or object sites. The numeric area field is just an attribute, not the main phenomenon.","The layer contains named practice areas/neighborhood-style regions that partition Amsterdam, and the topology hints show many adjacent polygons with shared boundaries and no overlap, which fits a tessellation.","The layer contains Amsterdam practice areas / neighborhoods / districts ('gebiedsindeling', 'buurten', 'wijken', 'stadsdelen'), which are reporting and administrative units rather than thematic coverage or object sites. The numeric area field is just an attribute, not the main phenomenon.",VectorTessellation -> Branch B Q4: reporting/statistical/administrative units => LatticeDS,,0.975,0.98,0.97,V3_evidence_based_gpt
37,Geluidscontouren industrie,Noise contours industry,https://maps.amsterdam.nl/open_geodata/?k=263,https://maps.amsterdam.nl/geluid2,GELUID_INDUSTRIE,PlainVectorRegion,ContourDS,Geluidskaart 2021,"Op de Geluidskaart Amsterdam is de (berekende) geluidbelasting weergegeven voor de belangrijkste verkeersbronnen in de stad. De geluidsbelasting (in decibellen oftewel dB) is voor twee situaties weergegeven:

de gemiddelde geluidsbelasting over het etmaal, uitgedrukt in de Europese geluidsmaat Lden (Lday-evening-night).
de gemiddelde geluidsbelasting in de nachtperiode (van 23 uur tot 7 uur), uitgedrukt in de Europese geluidsmaat Lnight. Nachtelijk lawaai in onze woonomgeving kan de slaap verstoren.
Alleen voor industrielawaai wordt nog een Nederlandse geluidsmaat - de etmaalwaarde - gebruikt, die weergegeven wordt in dB(A). Onderstaand worden de verschillende begrippen nader verklaard.
U kunt in het invoerveld rechtsboven de geluidskaarten ook een adres invoeren om bijvoorbeeld de situatie voor uw eigen woonomgeving weer te geven.


Beschrijving van de opgenomen kaarten

Wegverkeer
Bij de berekeningen voor wegverkeer is uitgegaan van de verkeersintensiteiten op de wegen zoals die door de afdeling Verkeer en Openbare ruime (VOR) zijn geregistreerd. Per weg is daarbij aangegeven hoeveel motoren, personenauto’s, bussen, middelzware en zware vrachtauto’s gemiddeld per uur gedurende de dag- avond- en nachtperiode passeren. Aan de hand van het soort wegdekverharding (asfalt, klinkers), de wettelijk toegestane rijsnelheid en de eventuele aanwezigheid van geluidsschermen is de geluidbelasting in de omgeving van de weg berekend. Wegverkeerslawaai omvat het totale geluid van motoren, auto’s, bussen, vrachtwagens én trams.

Railverkeer en luchtvaartlawaai
Voor railverkeer- en luchtvaartlawaai zijn de gegevens beschikbaar gesteld door de bronbeheerders, te weten ProRail en het ministerie van Infrastructuur en Milieu.

Industrielawaai
Voor industrielawaai zijn de geluidniveaus ook weergegeven vanaf 55 dB (Lden) en vanaf 50 dB (Lnight). Ook is de grens van de gezoneerde industrieterreinen aangegeven alsmede de terreinafbakening van de 55 dB-inrichtingen. 


Verklaring van begrippen

dB of dB(A)
Met deze afkorting wordt `decibel` bedoeld. Het is de eenheid waarmee de sterkte van het geluid wordt uitgedrukt. In de wetgeving wordt een onderscheid gemaakt tussen dB en dB(A). Met dB worden de decibels bedoeld die zijn uitgedrukt in de Europese geluidsmaat Lden terwijl met dB(A) de decibels worden uitgedrukt als etmaalwaarde.

Lden
Lden is een manier om de jaargemiddelde geluidsbelasting uit te drukken. Deze dosismaat wordt gebruikt voor omgevingslawaai. Sinds 2004 zijn alle Europese landen verplicht om de Lden te gebruiken. Voor Lden wordt het etmaal verdeeld in een:

Dagperiode van 07.00 - 19.00 uur
Avondperiode van 19.00 - 23.00 uur
Nachtperiode van 23.00 - 07.00 uur.
Bij het geluid in de avond en de nachtperiode wordt 5 resp. 10 dB opgeteld omdat geluid in deze perioden hinderlijker is dan overdag. Tenslotte worden deze waarden `logaritmisch` gemiddeld. Het resultaat wordt Lden genoemd. Het wordt gebruikt om de hinder in beeld te brengen.

Lnight
Met Lnight wordt de geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur) bedoeld. Hiermee wordt de mate van slaapverstoring in beeld gebracht.

Etmaalwaarde
Ook de etmaalwaarde is een manier om de geluidsbelasting uit te drukken. Het is echter geen jaargemiddelde maar de hoogste waarde van de volgende drie:

de geluidsbelasting gedurende de dagperiode (07.00 - 19.00 uur)
de geluidsbelasting gedurende de avondperiode (19.00 - 23.00 uur), vermeerderd met een toeslag van 5 dB(A)
De geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur), vermeerderd met een toeslag van 10 dB(A).
In de Nederlandse wetgeving en ook in de geluidskaarten wordt alleen nog voor industrielawaai de etmaalwaarde voorgeschreven. Voor alle andere bronnen wordt uitgegaan van de Europese geluidsmaat (de Lden).",https://maps.amsterdam.nl/geluid,PlainVectorRegion,ContourDS,"Geometry: The layer contains polygon regions for noise contours and industrial area boundaries, not points or standalone lines. The polygons are not a complete partition of Amsterdam; they represent isolated contour/zone areas, so PlainVectorRegion fits better than VectorTessellation. | Entity: The layer is a noise contour map showing calculated sound levels in dB/Lden/Lnight and threshold bands (e.g., 50 dB, 55 dB), so the regions represent contour/value classes rather than objects or reporting units. Decisive rule: Region Q6 ContourDS.","The layer contains polygon regions for noise contours and industrial area boundaries, not points or standalone lines. The polygons are not a complete partition of Amsterdam; they represent isolated contour/zone areas, so PlainVectorRegion fits better than VectorTessellation.","The layer is a noise contour map showing calculated sound levels in dB/Lden/Lnight and threshold bands (e.g., 50 dB, 55 dB), so the regions represent contour/value classes rather than objects or reporting units. Decisive rule: Region Q6 ContourDS.",Region Q6 ContourDS,,0.935,0.89,0.98,V3_evidence_based_gpt
38,Geluidscontouren luchtvaart,Noise contours air traffic,https://maps.amsterdam.nl/open_geodata/?k=252,https://maps.amsterdam.nl/geluid,GELUID_LUCHTVAART_LDEN,PlainVectorRegion,ContourDS,Geluidskaart 2021,"Op de Geluidskaart Amsterdam is de (berekende) geluidbelasting weergegeven voor de belangrijkste verkeersbronnen in de stad. De geluidsbelasting (in decibellen oftewel dB) is voor twee situaties weergegeven:

de gemiddelde geluidsbelasting over het etmaal, uitgedrukt in de Europese geluidsmaat Lden (Lday-evening-night).
de gemiddelde geluidsbelasting in de nachtperiode (van 23 uur tot 7 uur), uitgedrukt in de Europese geluidsmaat Lnight. Nachtelijk lawaai in onze woonomgeving kan de slaap verstoren.
Alleen voor industrielawaai wordt nog een Nederlandse geluidsmaat - de etmaalwaarde - gebruikt, die weergegeven wordt in dB(A). Onderstaand worden de verschillende begrippen nader verklaard.
U kunt in het invoerveld rechtsboven de geluidskaarten ook een adres invoeren om bijvoorbeeld de situatie voor uw eigen woonomgeving weer te geven.


Beschrijving van de opgenomen kaarten

Wegverkeer
Bij de berekeningen voor wegverkeer is uitgegaan van de verkeersintensiteiten op de wegen zoals die door de afdeling Verkeer en Openbare ruime (VOR) zijn geregistreerd. Per weg is daarbij aangegeven hoeveel motoren, personenauto’s, bussen, middelzware en zware vrachtauto’s gemiddeld per uur gedurende de dag- avond- en nachtperiode passeren. Aan de hand van het soort wegdekverharding (asfalt, klinkers), de wettelijk toegestane rijsnelheid en de eventuele aanwezigheid van geluidsschermen is de geluidbelasting in de omgeving van de weg berekend. Wegverkeerslawaai omvat het totale geluid van motoren, auto’s, bussen, vrachtwagens én trams.

Railverkeer en luchtvaartlawaai
Voor railverkeer- en luchtvaartlawaai zijn de gegevens beschikbaar gesteld door de bronbeheerders, te weten ProRail en het ministerie van Infrastructuur en Milieu.

Industrielawaai
Voor industrielawaai zijn de geluidniveaus ook weergegeven vanaf 55 dB (Lden) en vanaf 50 dB (Lnight). Ook is de grens van de gezoneerde industrieterreinen aangegeven alsmede de terreinafbakening van de 55 dB-inrichtingen. 


Verklaring van begrippen

dB of dB(A)
Met deze afkorting wordt `decibel` bedoeld. Het is de eenheid waarmee de sterkte van het geluid wordt uitgedrukt. In de wetgeving wordt een onderscheid gemaakt tussen dB en dB(A). Met dB worden de decibels bedoeld die zijn uitgedrukt in de Europese geluidsmaat Lden terwijl met dB(A) de decibels worden uitgedrukt als etmaalwaarde.

Lden
Lden is een manier om de jaargemiddelde geluidsbelasting uit te drukken. Deze dosismaat wordt gebruikt voor omgevingslawaai. Sinds 2004 zijn alle Europese landen verplicht om de Lden te gebruiken. Voor Lden wordt het etmaal verdeeld in een:

Dagperiode van 07.00 - 19.00 uur
Avondperiode van 19.00 - 23.00 uur
Nachtperiode van 23.00 - 07.00 uur.
Bij het geluid in de avond en de nachtperiode wordt 5 resp. 10 dB opgeteld omdat geluid in deze perioden hinderlijker is dan overdag. Tenslotte worden deze waarden `logaritmisch` gemiddeld. Het resultaat wordt Lden genoemd. Het wordt gebruikt om de hinder in beeld te brengen.

Lnight
Met Lnight wordt de geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur) bedoeld. Hiermee wordt de mate van slaapverstoring in beeld gebracht.

Etmaalwaarde
Ook de etmaalwaarde is een manier om de geluidsbelasting uit te drukken. Het is echter geen jaargemiddelde maar de hoogste waarde van de volgende drie:

de geluidsbelasting gedurende de dagperiode (07.00 - 19.00 uur)
de geluidsbelasting gedurende de avondperiode (19.00 - 23.00 uur), vermeerderd met een toeslag van 5 dB(A)
De geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur), vermeerderd met een toeslag van 10 dB(A).
In de Nederlandse wetgeving en ook in de geluidskaarten wordt alleen nog voor industrielawaai de etmaalwaarde voorgeschreven. Voor alle andere bronnen wordt uitgegaan van de Europese geluidsmaat (de Lden).",https://maps.amsterdam.nl/geluid,PlainVectorRegion,ContourDS,"Geometry: The layer contains polygon noise-contour areas, but they are thematic contour polygons rather than a complete area partition. The topology hint suggests many adjacent polygons, yet the map description indicates isolated noise zones around sources, which fits PlainVectorRegion better than VectorTessellation. | Entity: The layer maps noise contour zones and decibel bands (55-60, 60-65, etc.), so the polygons represent interval/value classes rather than objects or reporting units. The decisive rule is Region Q6: contour/interval bands -> ContourDS.","The layer contains polygon noise-contour areas, but they are thematic contour polygons rather than a complete area partition. The topology hint suggests many adjacent polygons, yet the map description indicates isolated noise zones around sources, which fits PlainVectorRegion better than VectorTessellation.","The layer maps noise contour zones and decibel bands (55-60, 60-65, etc.), so the polygons represent interval/value classes rather than objects or reporting units. The decisive rule is Region Q6: contour/interval bands -> ContourDS.",Region Q6 ContourDS,,0.96,0.94,0.98,V3_evidence_based_gpt
