RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTEntityDecisiveRule,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
10,3D Geluid,TIN/Hoogtelijnen,https://api.pdok.nl/kadaster/3d-geluid/ogc/v1?f=json,https://api.pdok.nl/kadaster/3d-geluid/ogc/v1/collections/tin?f=html,pdok_3d_geluid_tin_22aeb3bc,,,TIN/Hoogtelijnen,"Service description: Berekening aan geluid vanwege weg- en railverkeer en industrie vereisen een 3D omgevingsmodel. Op deze pagina vindt u datasets om u te ondersteunen met het opstellen van het model. De dataset is in opdracht van het  Ministerie van Infrastructuur en Waterstaat opgezet door een samenwerking tussen het Kadaster, RIVM en de TU Delft. Bij het samenstellen is gebruik gemaakt van de BAG, BGT en het AHN. Hierbij is grote zorg besteed om de databestanden zoveel  als mogelijk aan te laten sluiten bij de fysieke werkelijkheid, maar er kunnen geen rechten aan ontleend worden. Zie voor meer informatie de uitgebreide productbeschrijving.  Er zijn een drie soorten bestanden: hoogte, bodemvlakken en gebouwen. Deze zijn terug te vinden onder 'collections'.

Collection description: Voor het modelleren van de maaiveldhoogte is een TIN beschikbaar. Meer informatie is te vinden in de productbeschrijving. De data is alleen per kaartblad te downloaden vanwege de grootte van de bestanden. Voor het downloaden per kaartblad selecteer in het dropdown menu de gewenste BAG peildatum (jaar). Selecteer vervolgens op de kaart het gewenste kaartblad. Inzoomen kan met de scrolfunctie van uw muis. Vervolgens vindt u in de tabel onder de kaart een link om het bijbehorende zipbestand te downloaden.

Keywords: 3D Geluid, 3D Geluidsmodel, AHN, Actueel Hoogtebestand Nederland, BAG, BGT, Basisregistratie Adressen en Gebouwen, Basisregistratie Grootschalige Topografie, Gebouwen, Geluidsberekening, Hoogte, Kadaster, Omgevingsmodel, Puntenwolken, Topografie",PDOK OGC API Features landing page and collection metadata,VectorTessellation,LatticeDS,"Geometry: The dataset represents a TIN (Triangulated Irregular Network) model for elevation, which forms a continuous surface partition. The high shared_boundary_ratio and the nature of TINs as a non-overlapping tiling of a study area strongly support classification as a VectorTessellation. | Entity: The dataset maps administrative map sheets (bladnr) which serve as index or reporting units to organize the distribution of large 3D data files. These features act as a tessellation of geographic areas for index/access purposes rather than depicting individual objects or thematic coverage.","The dataset represents a TIN (Triangulated Irregular Network) model for elevation, which forms a continuous surface partition. The high shared_boundary_ratio and the nature of TINs as a non-overlapping tiling of a study area strongly support classification as a VectorTessellation.",The dataset maps administrative map sheets (bladnr) which serve as index or reporting units to organize the distribution of large 3D data files. These features act as a tessellation of geographic areas for index/access purposes rather than depicting individual objects or thematic coverage.,Region Q4 LatticeDS,,0.875,0.95,0.8,PDOK
11,3D Terugmeldingen,3D Terugmeldingen,https://api.pdok.nl/kadaster/3d-basisvoorziening-terugmeldingen/ogc/v1?f=json,https://api.pdok.nl/kadaster/3d-basisvoorziening-terugmeldingen/ogc/v1/collections/kad3dbasisvoorzieningterugmeldingen?f=html,pdok_3d_terugmeldingen_kad3dbasisvoorzieningterugmeldingen_26821f2d,,,3D Terugmeldingen,"Service description: De 3D terugmeldingenservice bevat alle recente meldingen op 3D objecten waar twijfel over de juistheid bestaat.De service toont de locatie, inhoud en status van de meldingen. Ook een vermoedelijke fout in de 3D geconstateerd? Doe een melding op https://www.verbeterdekaart.nl

Collection description: Alle recente 3D terugmeldingen gedaan door 3D gebruikers.

Keywords: 2D Objecten, 3D, 3D Basisbestand, 3D Basisvoorziening, 3D Hoogtestatistieken, 3D Objecten, 3D Tiles, DSM, DTM, Digitaal Oppervlakte Model, Digitaal Terrein Model, Digital Surface Model, Digital Terrain Model, Kadaster, Puntenwolken, in onderzoek register, terugmeldingen, verbeter de kaart",PDOK OGC API Features landing page and collection metadata,PointDS,EventDS,"Geometry: The dataset represents specific locations of 3D object error reports ('terugmeldingen'). The geometry type counts confirm only Point geometries are present, which aligns with the description of reporting the location of a specific issue. | Entity: The map layer represents 'terugmeldingen' (reports/notifications) regarding 3D objects. Each feature captures a specific instance of a report logged at a specific time and location, indicating that the dataset describes occurrences or observations that unfold in time rather than being discrete physical assets themselves.","The dataset represents specific locations of 3D object error reports ('terugmeldingen'). The geometry type counts confirm only Point geometries are present, which aligns with the description of reporting the location of a specific issue.","The map layer represents 'terugmeldingen' (reports/notifications) regarding 3D objects. Each feature captures a specific instance of a report logged at a specific time and location, indicating that the dataset describes occurrences or observations that unfold in time rather than being discrete physical assets themselves.","Q2. Is the dataset mainly about something that happened, occurs, changes, or unfolds in time?",,0.95,1.0,0.9,PDOK
12,Administratieve Eenheden (INSPIRE geharmoniseerd),Administrative boundary,https://api.pdok.nl/kadaster/brk-administratieve-eenheden/ogc/v1?f=json,https://api.pdok.nl/kadaster/brk-administratieve-eenheden/ogc/v1/collections/administrativeboundary?f=html,pdok_administratieve_eenheden_inspire_geharmoniseerd_administrativeboundary_8a5fc5a4,,,Administrative boundary,"Service description: Overzicht van de bestuurlijke indeling van Nederland in gemeenten en provincies. Gegevens zijn gebaseerd op de dataset Bestuurlijke Gebieden, welke afgeleid is uit de Basisregistratie Kadaster (BRK).

Collection description: AdministrativeBoundary, geharmoniseerd voor INSPIRE.

Keywords: Administratieve eenheden, Administratieveeenheden, Administrativeunits, Geospatiale data, HVD, Nationaal, Statistische eenheden",PDOK OGC API Features landing page and collection metadata,LineDS,ObjectDS,"Geometry: The dataset represents administrative boundaries as LineString features, consistent with an INSPIRE-harmonized administrative boundary layer. | Entity: The layer contains administrative boundary lines. While administrative units often relate to LatticeDS, the features themselves are the boundary lines delineating these areas. As they represent identifiable geographic objects (boundaries) rather than a network of transport/utilities, and are not interval-based contours, ObjectDS is the most appropriate classification.","The dataset represents administrative boundaries as LineString features, consistent with an INSPIRE-harmonized administrative boundary layer.","The layer contains administrative boundary lines. While administrative units often relate to LatticeDS, the features themselves are the boundary lines delineating these areas. As they represent identifiable geographic objects (boundaries) rather than a network of transport/utilities, and are not interval-based contours, ObjectDS is the most appropriate classification.",Line Q7 ObjectDS,,0.95,1.0,0.9,PDOK
13,Administratieve Eenheden (INSPIRE geharmoniseerd),Administrative unit,https://api.pdok.nl/kadaster/brk-administratieve-eenheden/ogc/v1?f=json,https://api.pdok.nl/kadaster/brk-administratieve-eenheden/ogc/v1/collections/administrativeunit?f=html,pdok_administratieve_eenheden_inspire_geharmoniseerd_administrativeunit_2749e2dd,,,Administrative unit,"Service description: Overzicht van de bestuurlijke indeling van Nederland in gemeenten en provincies. Gegevens zijn gebaseerd op de dataset Bestuurlijke Gebieden, welke afgeleid is uit de Basisregistratie Kadaster (BRK).

Collection description: AdministrativeUnit, geharmoniseerd voor INSPIRE.

Keywords: Administratieve eenheden, Administratieveeenheden, Administrativeunits, Geospatiale data, HVD, Nationaal, Statistische eenheden",PDOK OGC API Features landing page and collection metadata,VectorTessellation,LatticeDS,"Geometry: The dataset represents administrative units (municipalities and provinces) of the Netherlands, which are spatial administrative partitions. The high shared_boundary_ratio (0.9385) and large number of adjacent polygon pairs (1448) strongly indicate a tessellated structure rather than isolated polygons. | Entity: The dataset represents administrative units (municipalities and provinces) of the Netherlands, which are standard statistical and reporting zones used for administrative division, directly aligning with the LatticeDS classification branch.","The dataset represents administrative units (municipalities and provinces) of the Netherlands, which are spatial administrative partitions. The high shared_boundary_ratio (0.9385) and large number of adjacent polygon pairs (1448) strongly indicate a tessellated structure rather than isolated polygons.","The dataset represents administrative units (municipalities and provinces) of the Netherlands, which are standard statistical and reporting zones used for administrative division, directly aligning with the LatticeDS classification branch.",Region Q4 LatticeDS,,1.0,1.0,1.0,PDOK
14,Agglomeraties gemeenten inclusief bevolkingsaantallen volgens Richtlijn Omgevingslawaai 2022,AgglomerationSource,https://api.pdok.nl/ienw/agglomeraties-omgevingslawaai-geharmoniseerd/ogc/v1?f=json,https://api.pdok.nl/ienw/agglomeraties-omgevingslawaai-geharmoniseerd/ogc/v1/collections/agglomerationsource?f=html,pdok_agglomeraties_gemeenten_inclusief_bevolkingsaantal_agglomerationsource_ca49ce3e,,,AgglomerationSource,"Service description: Gegevens over de geluidbron 'agglomeraties' omvatten stedelijke gebieden van aangewezen gemeenten. Met deze data wordt invulling gegeven aan de eisen uit de Wet milieubeheer die voortvloeien uit de Europese richtlijn omgevingslawaai (2002/49/EG).  De dataset, gepubliceerd in 2023, is geharmoniseerd volgens de INSPIRE richtlijnen, met name het thema 'Gebiedsbeheer, gebieden waar beperkingen gelden, gereguleerde gebieden en rapportage-eenheden' van de aangewezen agglomeraties.  De agglomeraties zijn vooral rapportage-eenheden, namelijk gebieden waarvoor geluidbelastingkaarten en actieplannen worden gemaakt, met daarbinnen verschillende geluidbronnen. Het Ministerie van Infrastructuur en Waterstaat is de data-eigenaar en beheerder van deze dataset, en verantwoordelijk voor de beschikbaarheid en kwaliteit ervan.

Collection description: Het gaat om gegevens over de geluidbron ‘agglomeraties’, stedelijke gebieden van aangewezen gemeenten.

Keywords: Aardobservatie en milieu, Bevolkingsaantal, Environmental noise directive, Europese richtlijn omgevingslawaai, Gebieden waar beperkingen gelden, Gebiedsbeheer, Geluid, Gemeente, Gereguleerde gebieden en rapportage-eenheden, HVD, INSPIRE, Milieurichtlijn - Evaluatie en de beheersing van omgevingslawaai, Omgevingslawaai, Richtlijn 2002/49/EG",PDOK OGC API Features landing page and collection metadata,PlainVectorRegion,LatticeDS,"Geometry: The dataset represents specific agglomerations (urban areas) designated for noise reporting. While these are administrative in nature, they are non-contiguous, isolated polygons representing specific source zones rather than a complete, wall-to-wall partition of the national territory, making PlainVectorRegion the most appropriate classification. | Entity: The map features are identified as 'agglomerations' which the metadata explicitly describes as 'rapportage-eenheden' (reporting units). While these are regions, they function specifically as aggregation areas for noise monitoring and policy reporting, which aligns with the definition of LatticeDS.","The dataset represents specific agglomerations (urban areas) designated for noise reporting. While these are administrative in nature, they are non-contiguous, isolated polygons representing specific source zones rather than a complete, wall-to-wall partition of the national territory, making PlainVectorRegion the most appropriate classification.","The map features are identified as 'agglomerations' which the metadata explicitly describes as 'rapportage-eenheden' (reporting units). While these are regions, they function specifically as aggregation areas for noise monitoring and policy reporting, which aligns with the definition of LatticeDS.",Region Q4 LatticeDS,,0.9,0.9,0.9,PDOK
15,BAG Terugmeldingen,BAG Terugmeldingen,https://api.pdok.nl/kadaster/bag-terugmeldingen/ogc/v1?f=json,https://api.pdok.nl/kadaster/bag-terugmeldingen/ogc/v1/collections/bagterugmeldingen?f=html,pdok_bag_terugmeldingen_bagterugmeldingen_ceab394d,,,BAG Terugmeldingen,"Service description: De BAG terugmeldingenservice bevat recente meldingen op informatie uit de Basisregistratie Adressen en Gebouwen (BAG) waarover twijfel bestaat. De service toont de locatie, inhoud en status van de meldingen. Ook een vermoedelijke fout geconstateerd? Doe een melding op https://bagviewer.kadaster.nl

Collection description: Alle recente BAG terugmeldingen gedaan door BAG gebruikers.

Keywords: BAG, Basisregistratie Adressen en Gebouwen, adres, bagviewer, gebouw, in onderzoek register, pand, terugmeldingen, verbeter de kaart",PDOK OGC API Features landing page and collection metadata,PointDS,EventDS,"Geometry: The dataset contains BAG (Basisregistratie Adressen en Gebouwen) reports, which are specific location-based feedback entries. The geometry_type_counts confirms 1000 point features, and the nature of reporting a feedback item or correction typically occurs at a specific point coordinate. | Entity: The dataset primarily represents 'terugmeldingen' (reports/feedback entries) regarding BAG records, which are occurrences, events, or observations filed by users at specific locations at specific times. While the underlying subject matter relates to objects (buildings/addresses), the map features represent the reports themselves (incidents/actions) that occur or unfold in time.","The dataset contains BAG (Basisregistratie Adressen en Gebouwen) reports, which are specific location-based feedback entries. The geometry_type_counts confirms 1000 point features, and the nature of reporting a feedback item or correction typically occurs at a specific point coordinate.","The dataset primarily represents 'terugmeldingen' (reports/feedback entries) regarding BAG records, which are occurrences, events, or observations filed by users at specific locations at specific times. While the underlying subject matter relates to objects (buildings/addresses), the map features represent the reports themselves (incidents/actions) that occur or unfold in time.",EventDS priority check (Q2),,0.95,1.0,0.9,PDOK
16,BGT Terugmeldingen,BGT Terugmeldingen,https://api.pdok.nl/kadaster/bgt-terugmeldingen/ogc/v1?f=json,https://api.pdok.nl/kadaster/bgt-terugmeldingen/ogc/v1/collections/bgtterugmeldingen?f=html,pdok_bgt_terugmeldingen_bgtterugmeldingen_9c98d562,,,BGT Terugmeldingen,"Service description: De BGT terugmeldingenservice bevat alle recente meldingen op BGT objecten waar twijfel over de juistheid bestaat.De service toont de locatie, inhoud en status van de meldingen. Ook een vermoedelijke fout in de BGT geconstateerd? Doe een melding op https://www.verbeterdekaart.nl

Collection description: Alle recente BGT terugmeldingen gedaan door BGT gebruikers.

Keywords: BGT, Basisregistratie Grootschalige Topografie, beheer openbare ruimte, in onderzoek register, terugmeldingen, topografie, verbeter de kaart, verbeterdekaart, verbeteringen",PDOK OGC API Features landing page and collection metadata,PointDS,EventDS,"Geometry: The map layer represents 'terugmeldingen' (reports) on specific BGT objects, which are mapped as individual locations. The geometry_type_counts confirms that all 1000 features are points. | Entity: The dataset maps individual BGT (Basisregistratie Grootschalige Topografie) 'terugmeldingen' (reports/feedback entries). These features represent specific administrative events/actions occurring in time, where a user has identified a potential issue or change regarding a topographic object. Following the priority checks, these reports are distinct occurrences that unfold in time rather than being discrete physical objects themselves.","The map layer represents 'terugmeldingen' (reports) on specific BGT objects, which are mapped as individual locations. The geometry_type_counts confirms that all 1000 features are points.","The dataset maps individual BGT (Basisregistratie Grootschalige Topografie) 'terugmeldingen' (reports/feedback entries). These features represent specific administrative events/actions occurring in time, where a user has identified a potential issue or change regarding a topographic object. Following the priority checks, these reports are distinct occurrences that unfold in time rather than being discrete physical objects themselves.","Q2. Is the dataset mainly about something that happened, occurs, changes, or unfolds in time?",,0.95,1.0,0.9,PDOK
17,BRO - Grondwatermonitoring (GM) in samenhang - karakteristieken,Grondwatermonitoringput (GMW),https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1?f=json,https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1/collections/gm_gmw?f=html,pdok_bro_-_grondwatermonitoring_gm_in_samenhang_-_karak_gm_gmw_f543f272,,,Grondwatermonitoringput (GMW),"Service description: Deze dataset bevat de gegevens van nederlandse grondwatermonitoring afkomstig uit de Basisregistratie Ondergrond (BRO). Het betreft de meest karakteristieke (ken)gegevens van grondwatermonitoringputten en de daarmee samenhangende kengegevens van de grondwatermonitoringnetten waarvoor die putten zijn gebruikt, plus de karakteristieken van in die putten gemeten grondwaterstands- en grondwatersamenstellingsgegevens.  Grondwatermonitoring houdt in dat de toestand van het grondwater in een bepaald gebied, of eigenlijk in een bepaald deel van de ondergrond, over langere tijd gevolgd wordt. De grootte van het gebied en de diepte van monitoring verschillen per grondwatermonitoringnet. Er wordt daarbij gekeken naar de grondwaterstand (kwantiteit) en/of naar de samenstelling van het grondwater (kwaliteit). Hiervoor worden periodiek metingen uitgevoerd. Een beschrijving van deze dataset is opgenomen op de BRO Productomgeving.

Collection description: De locatie en meest karakteristieke (ken)gegevens van nederlandse grondwatermonitoringputten (GMW) uit de Basisregistratie Ondergrond (BRO). Een grondwatermonitoringput is een werk dat in een geboord gat is gerealiseerd om gedurende langere tijd veranderingen in het grondwater in een specifiek deel van de ondergrond te kunnen registreren. Gewoonlijk bestaat een put uit  1 of meerdere monitoringsbuizen die aan het oppervlak door een constructie worden beschermd. De GMW gegevenscatalogus is opgenomen op de BRO Productomgeving. Hier vindt men ook de gegevensdefinitie, met daarin onder andere een omschrijving van alle entiteiten en attributen.

Keywords: BRO, Basisregistratie Ondergrond, GAR, GLD, GMN, GMW, Grondwater, Grondwatermonitoring, Grondwatermonitoringnet, Grondwatermonitoringput, Grondwatersamenstellingsonderzoek, Grondwaterstandonderzoek, Meetnet, Monitoringnet, grondwaterstand, karakteristieken, peilbuis, stijghoogtegrondwaterkwaliteit",PDOK OGC API Features landing page and collection metadata,PointDS,ObjectDS,"Geometry: The dataset represents groundwater monitoring wells (Grondwatermonitoringputten), which are specific geographic locations. The geometry_type_counts confirms only point geometry is present, and the metadata describes these as individual monitoring locations (wells/putten). | Entity: The map features represent individual, identifiable physical assets ('grondwatermonitoringputten' or groundwater monitoring wells) with unique identifiers ('bro_id'). While these wells are used to take measurements, the layer itself is an inventory of the physical objects (wells) rather than a direct rendering of the continuous measurement data values.","The dataset represents groundwater monitoring wells (Grondwatermonitoringputten), which are specific geographic locations. The geometry_type_counts confirms only point geometry is present, and the metadata describes these as individual monitoring locations (wells/putten).","The map features represent individual, identifiable physical assets ('grondwatermonitoringputten' or groundwater monitoring wells) with unique identifiers ('bro_id'). While these wells are used to take measurements, the layer itself is an inventory of the physical objects (wells) rather than a direct rendering of the continuous measurement data values.",Region Q7 ObjectDS,,0.95,1.0,0.9,PDOK
18,BRO - Grondwatermonitoring (GM) in samenhang - karakteristieken,GMW - Monitoringbuis,https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1?f=json,https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1/collections/gm_gmw_monitoringtube?f=html,pdok_bro_-_grondwatermonitoring_gm_in_samenhang_-_karak_gm_gmw_monitoringtube_6d67f405,,,GMW - Monitoringbuis,"Service description: Deze dataset bevat de gegevens van nederlandse grondwatermonitoring afkomstig uit de Basisregistratie Ondergrond (BRO). Het betreft de meest karakteristieke (ken)gegevens van grondwatermonitoringputten en de daarmee samenhangende kengegevens van de grondwatermonitoringnetten waarvoor die putten zijn gebruikt, plus de karakteristieken van in die putten gemeten grondwaterstands- en grondwatersamenstellingsgegevens.  Grondwatermonitoring houdt in dat de toestand van het grondwater in een bepaald gebied, of eigenlijk in een bepaald deel van de ondergrond, over langere tijd gevolgd wordt. De grootte van het gebied en de diepte van monitoring verschillen per grondwatermonitoringnet. Er wordt daarbij gekeken naar de grondwaterstand (kwantiteit) en/of naar de samenstelling van het grondwater (kwaliteit). Hiervoor worden periodiek metingen uitgevoerd. Een beschrijving van deze dataset is opgenomen op de BRO Productomgeving.

Collection description: De meest karakteristieke (ken)gegevens van de monitoringbuizen van nederlandse grondwatermonitoringputten (GMW) uit de Basisregistratie Ondergrond (BRO). Bij een put met meerdere monitoringbuizen worden de gegevens per monitoringbuis weergegeven. De GMW gegevenscatalogus is opgenomen op de BRO Productomgeving. Hier vindt men ook de gegevensdefinitie, met daarin onder andere een omschrijving van alle entiteiten en attributen.

Keywords: BRO, Basisregistratie Ondergrond, GAR, GLD, GMN, GMW, Grondwater, Grondwatermonitoring, Grondwatermonitoringnet, Grondwatermonitoringput, Grondwatersamenstellingsonderzoek, Grondwaterstandonderzoek, Meetnet, Monitoringbuis, Monitoringnet, grondwaterstand, karakteristieken, peilbuis, stijghoogtegrondwaterkwaliteit",PDOK OGC API Features landing page and collection metadata,PointDS,ObjectDS,"Geometry: The dataset represents groundwater monitoring tubes (peilbuizen). Monitoring tubes are discrete locations in the subsurface, confirmed by the geometry_type_counts which shows 1000 points, and the context describing them as individual monitoring points within a network. | Entity: The points represent monitoring tubes (physical assets/facilities) which are part of a groundwater monitoring well network. While they contain numeric attributes like position, they are discrete, identifiable, managed infrastructure assets, making ObjectDS the most appropriate classification.","The dataset represents groundwater monitoring tubes (peilbuizen). Monitoring tubes are discrete locations in the subsurface, confirmed by the geometry_type_counts which shows 1000 points, and the context describing them as individual monitoring points within a network.","The points represent monitoring tubes (physical assets/facilities) which are part of a groundwater monitoring well network. While they contain numeric attributes like position, they are discrete, identifiable, managed infrastructure assets, making ObjectDS the most appropriate classification.",Region Q7 ObjectDS,,0.925,1.0,0.85,PDOK
19,BRO - Grondwatermonitoring (GM) in samenhang - karakteristieken,Grondwatermonitoringnet (GMN),https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1?f=json,https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1/collections/gm_gmn?f=html,pdok_bro_-_grondwatermonitoring_gm_in_samenhang_-_karak_gm_gmn_1e0da8ce,,,Grondwatermonitoringnet (GMN),"Service description: Deze dataset bevat de gegevens van nederlandse grondwatermonitoring afkomstig uit de Basisregistratie Ondergrond (BRO). Het betreft de meest karakteristieke (ken)gegevens van grondwatermonitoringputten en de daarmee samenhangende kengegevens van de grondwatermonitoringnetten waarvoor die putten zijn gebruikt, plus de karakteristieken van in die putten gemeten grondwaterstands- en grondwatersamenstellingsgegevens.  Grondwatermonitoring houdt in dat de toestand van het grondwater in een bepaald gebied, of eigenlijk in een bepaald deel van de ondergrond, over langere tijd gevolgd wordt. De grootte van het gebied en de diepte van monitoring verschillen per grondwatermonitoringnet. Er wordt daarbij gekeken naar de grondwaterstand (kwantiteit) en/of naar de samenstelling van het grondwater (kwaliteit). Hiervoor worden periodiek metingen uitgevoerd. Een beschrijving van deze dataset is opgenomen op de BRO Productomgeving.

Collection description: De meest karakteristieke (ken)gegevens van nederlandse grondwatermonitoringnetten (GMN) uit de Basisregistratie Ondergrond (BRO). Een grondwatermonitoringnet is een verzameling meetpunten (gevormd door monitoringbuizen van grondwatermonitoringputten (GMW)), waarin onderzoek wordt gedaan om de toestand van het grondwater te kunnen bepalen en veranderingen erin te kunnen monitoren. De GMN gegevenscatalogus is opgenomen op de BRO Productomgeving. Hier vindt men ook de gegevensdefinitie, met daarin onder andere een omschrijving van alle entiteiten en attributen.

Keywords: BRO, Basisregistratie Ondergrond, GAR, GLD, GMN, GMW, Grondwater, Grondwatermonitoring, Grondwatermonitoringnet, Grondwatermonitoringput, Grondwatersamenstellingsonderzoek, Grondwaterstandonderzoek, Meetnet, Monitoringnet, grondwaterstand, karakteristieken, peilbuis, stijghoogtegrondwaterkwaliteit",PDOK OGC API Features landing page and collection metadata,PointDS,PointMeasuresDS,"Geometry: The dataset represents groundwater monitoring networks (GMN) which are defined as collections of measurement points. The geometry_type_counts confirms exclusively MultiPoint geometry, consistent with spatial point datasets. | Entity: The dataset maps 'grondwatermonitoringnetten' (groundwater monitoring networks) which are represented as point locations used for monitoring and measuring groundwater aspects (quantity/quality). As these points sample a continuous environmental phenomenon at discrete locations, PointMeasuresDS is the appropriate classification.","The dataset represents groundwater monitoring networks (GMN) which are defined as collections of measurement points. The geometry_type_counts confirms exclusively MultiPoint geometry, consistent with spatial point datasets.","The dataset maps 'grondwatermonitoringnetten' (groundwater monitoring networks) which are represented as point locations used for monitoring and measuring groundwater aspects (quantity/quality). As these points sample a continuous environmental phenomenon at discrete locations, PointMeasuresDS is the appropriate classification.",Q3. Is the dataset mainly a measurement layer where point locations sample a continuous phenomenon?,,0.975,1.0,0.95,PDOK
20,BRO - Grondwatermonitoring (GM) in samenhang - karakteristieken,GMN - Meetpunt,https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1?f=json,https://api.pdok.nl/tno/bro-grondwatermonitoring-in-samenhang-karakteristieken/ogc/v1/collections/gm_gmn_measuringpoint?f=html,pdok_bro_-_grondwatermonitoring_gm_in_samenhang_-_karak_gm_gmn_measuringpoint_03bc3c67,,,GMN - Meetpunt,"Service description: Deze dataset bevat de gegevens van nederlandse grondwatermonitoring afkomstig uit de Basisregistratie Ondergrond (BRO). Het betreft de meest karakteristieke (ken)gegevens van grondwatermonitoringputten en de daarmee samenhangende kengegevens van de grondwatermonitoringnetten waarvoor die putten zijn gebruikt, plus de karakteristieken van in die putten gemeten grondwaterstands- en grondwatersamenstellingsgegevens.  Grondwatermonitoring houdt in dat de toestand van het grondwater in een bepaald gebied, of eigenlijk in een bepaald deel van de ondergrond, over langere tijd gevolgd wordt. De grootte van het gebied en de diepte van monitoring verschillen per grondwatermonitoringnet. Er wordt daarbij gekeken naar de grondwaterstand (kwantiteit) en/of naar de samenstelling van het grondwater (kwaliteit). Hiervoor worden periodiek metingen uitgevoerd. Een beschrijving van deze dataset is opgenomen op de BRO Productomgeving.

Collection description: De meest karakteristieke (ken)gegevens van afzonderlijke meetpunten van nederlandse grondwatermonitoringnetten (GMN) uit de Basisregistratie Ondergrond (BRO). Een meetpunt wordt gevormd door één monitoringbuis van een grondwatermonitoringput (GMW) waarin onderzoek wordt gedaan om de toestand van het grondwater te kunnen bepalen en veranderingen erin te kunnen monitoren. De GMN gegevenscatalogus is opgenomen op de BRO Productomgeving. Hier vindt men ook de gegevensdefinitie, met daarin onder andere een omschrijving van alle entiteiten en attributen.

Keywords: BRO, Basisregistratie Ondergrond, GAR, GLD, GMN, GMW, Grondwater, Grondwatermonitoring, Grondwatermonitoringnet, Grondwatermonitoringput, Grondwatersamenstellingsonderzoek, Grondwaterstandonderzoek, Meetnet, Meetpunt, Monitoringnet, grondwaterstand, karakteristieken, peilbuis, stijghoogtegrondwaterkwaliteit",PDOK OGC API Features landing page and collection metadata,PointDS,PointMeasuresDS,"Geometry: The dataset contains groundwater monitoring points (peilbuizen). The geometry_type_counts confirms only Point geometry, which aligns with the description of specific monitoring locations within a network. | Entity: The dataset represents groundwater monitoring points, which are sensor locations used to measure groundwater quantity (level) and quality over time. These are classic point-based samples of a continuous environmental phenomenon.","The dataset contains groundwater monitoring points (peilbuizen). The geometry_type_counts confirms only Point geometry, which aligns with the description of specific monitoring locations within a network.","The dataset represents groundwater monitoring points, which are sensor locations used to measure groundwater quantity (level) and quality over time. These are classic point-based samples of a continuous environmental phenomenon.",Q3,,0.975,1.0,0.95,PDOK
